"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.047149167E-1,3.821403351E0,1.086740112E0,1.034932846E1
5.147569167E-1,4.425696716E0,1.500030670E0,1.049437683E1
5.247989167E-1,4.403692474E0,1.519490204E0,1.019200562E1
5.348409167E-1,4.481829987E0,1.889071655E0,1.019739441E1
5.448829167E-1,4.665348358E0,2.685415649E0,1.042252625E1
5.549249167E-1,4.897365875E0,3.192710724E0,1.052087173E1
5.649669167E-1,5.503904572E0,2.670297089E0,9.156459045E0
5.750089167E-1,6.399791565E0,3.644022217E0,9.781858521E0
5.850509167E-1,7.117399292E0,4.297413483E0,9.456884308E0
5.950929167E-1,7.351213074E0,5.370382233E0,1.051458481E1
6.051349167E-1,6.848258972E0,3.877087555E0,1.029005173E1
6.151769167E-1,6.169570312E0,3.390449524E0,1.020877075E1
6.252189167E-1,6.002817078E0,3.499422913E0,1.064705933E1
6.352609167E-1,6.122867432E0,3.090323639E0,1.041399399E1
6.453029167E-1,6.492897949E0,2.757116547E0,9.915680237E0
6.553449167E-1,7.062014465E0,2.609523468E0,9.499246216E0
6.653869167E-1,7.231462097E0,2.358944550E0,8.767867126E0
6.754289167E-1,6.885830841E0,2.016606445E0,8.439450073E0
6.854709167E-1,6.716682587E0,1.193468170E0,8.148904266E0
6.955129167E-1,6.436165924E0,9.433383179E-1,7.838300171E0
7.055549167E-1,6.430926819E0,9.767189026E-1,7.494614868E0
7.155963750E-1,6.683900757E0,1.056053925E0,7.535928955E0
7.256383750E-1,6.720574493E0,1.086889801E0,8.020171967E0
7.356803750E-1,6.826853485E0,1.081201630E0,7.924371185E0
7.457223750E-1,6.712191925E0,1.122366028E0,7.698191528E0
7.557643750E-1,6.117927704E0,1.564696198E0,7.711813202E0
7.658063750E-1,5.486840057E0,2.271376648E0,7.416627045E0
7.758483750E-1,5.344037018E0,2.809806976E0,6.568939819E0
7.858903750E-1,5.347030792E0,3.360212402E0,5.487887878E0
7.959323750E-1,5.349425812E0,4.269721069E0,4.431684265E0
8.059743750E-1,5.743855591E0,4.976700897E0,4.254153442E0
8.160163750E-1,5.654790802E0,5.634732513E0,4.475393372E0
8.260583750E-1,5.084177399E0,6.055357819E0,4.614454193E0
8.361003750E-1,4.668192444E0,4.812043304E0,4.680017853E0
8.461423750E-1,5.781577148E0,1.746717682E0,4.925507355E0
8.561843750E-1,6.668632507E0,1.060095520E0,5.490731964E0
8.662253750E-1,7.217840424E0,1.363065491E0,5.404960327E0
8.762673750E-1,7.728728027E0,1.633702698E0,4.446653137E0
8.863103750E-1,8.293952637E0,2.063459015E0,4.061953125E0
8.963513750E-1,8.704848175E0,2.614762573E0,3.341651001E0
9.063933750E-1,8.528365173E0,2.494263153E0,2.497406616E0
9.164353750E-1,8.255332947E0,2.251767426E0,2.727777557E0
9.264773750E-1,7.945626984E0,2.526296539E0,3.057242432E0
9.365193750E-1,7.860603790E0,2.474653931E0,3.025508423E0
9.465613750E-1,8.261919250E0,1.696422272E0,2.628084869E0
9.566033750E-1,9.422605591E0,1.682052155E0,1.922751617E0
9.666453750E-1,9.597591705E0,2.704575806E0,2.191891937E0
9.766873750E-1,9.539961548E0,2.859653320E0,1.746717682E0
9.867293750E-1,9.761949921E0,2.450853424E0,7.583230591E-1
9.967713750E-1,9.588760071E0,1.485510864E0,5.418731689E-2
1.006813375E0,9.408085785E0,2.282752991E-1,9.280700684E-3
1.016855375E0,1.009635452E1,-7.532336426E-1,4.730163574E-2
1.026897375E0,1.079105988E1,-4.188290405E-1,-1.369651794E-1
1.036939375E0,1.087129303E1,-2.237846375E-1,2.535726929E-1
1.046981375E0,1.095916031E1,-4.933740234E-1,-2.411485291E-1
1.057023375E0,1.057191559E1,-9.788145447E-1,-8.901988220E-1
1.067065375E0,1.042043060E1,-1.336420898E0,-5.065466309E-1
1.077107375E0,1.067864365E1,-1.591340790E0,-2.017803955E-1
1.087149375E0,1.021356079E1,-2.262844391E0,-4.650828552E-1
1.097191375E0,9.911788330E0,-2.333647156E0,-1.556762695E-2
1.107233375E0,9.850715332E0,-2.516417084E0,2.465373230E-1
1.117275375E0,9.289981384E0,-3.177741852E0,-1.953437805E-1
1.127317375E0,8.888366547E0,-3.596421204E0,-2.112107849E-1
1.137359375E0,8.496182098E0,-3.819457397E0,-4.790039062E-1
1.147401375E0,8.202792206E0,-4.102668457E0,-7.415579224E-1
1.157443375E0,8.632548523E0,-4.840783539E0,-5.983058167E-1
1.167485375E0,8.932973785E0,-5.461842041E0,-2.842588806E-1
1.177527375E0,8.512348480E0,-5.428760834E0,3.263214111E-2
1.187569375E0,8.043074341E0,-5.349276123E0,8.475375366E-1
1.197611375E0,7.633675690E0,-5.483397217E0,1.957629089E0
1.207653375E0,6.850055237E0,-5.972879333E0,2.524500275E0
1.217695375E0,6.331234131E0,-6.581962738E0,3.153342590E0
1.227737375E0,6.080954590E0,-6.966213684E0,3.627107391E0
1.237779375E0,5.631289673E0,-6.671626282E0,3.121608582E0
1.247821375E0,5.869594116E0,-5.856271820E0,2.594554596E0
1.257863375E0,6.814429321E0,-4.715045013E0,2.708916779E0
1.267905375E0,7.503895569E0,-4.030219116E0,2.993175659E0
1.277947375E0,8.102351074E0,-3.728596344E0,3.689976654E0
1.287989375E0,8.883127441E0,-3.413052521E0,3.981420593E0
1.298031375E0,9.496252441E0,-3.392844543E0,3.388802948E0
1.308073375E0,1.064556244E1,-3.348536682E0,3.032693481E0
1.318115375E0,1.187136337E1,-2.139800262E0,2.400558014E0
1.328157375E0,1.193782516E1,-1.440903625E0,1.965263214E0
1.338199375E0,1.186028641E1,-8.620573425E-1,1.815873871E0
1.348241375E0,1.102966370E1,-5.617817688E-1,1.400487671E0
1.358283375E0,9.469907227E0,-1.160686340E0,8.672964478E-1
1.368325375E0,8.432265015E0,-1.940863953E0,1.108145599E0
1.378367375E0,7.669900360E0,-2.217488708E0,1.905537415E0
1.388409375E0,7.139403534E0,-2.287992096E0,2.803520050E0
1.398451375E0,7.116052094E0,-2.660717010E0,2.916834412E0
1.408493375E0,7.595954132E0,-3.546724548E0,2.972518616E0
1.418535375E0,8.294401703E0,-4.124972076E0,4.043541412E0
1.428577375E0,8.892557831E0,-3.814517670E0,5.216651917E0
1.438619375E0,9.016350403E0,-3.499572601E0,5.780978394E0
1.448661375E0,8.770112457E0,-3.428470459E0,6.433022461E0
1.458703375E0,8.101153564E0,-3.364852753E0,6.781647491E0
1.468745375E0,7.308102722E0,-3.770359497E0,6.577771454E0
1.478787375E0,6.713688812E0,-3.482957153E0,6.526877289E0
1.488828375E0,6.662495270E0,-3.305725708E0,6.772815857E0
1.498870375E0,7.252568207E0,-4.124073944E0,6.995402985E0
1.508912375E0,7.372618561E0,-4.525838470E0,6.377188568E0
1.518954375E0,8.070317688E0,-4.082161102E0,5.873486023E0
1.528996375E0,8.726103973E0,-4.638254700E0,4.813390503E0
1.539038375E0,8.935368805E0,-6.231990509E0,4.845274200E0
1.549080375E0,8.439300385E0,-6.697971497E0,4.380640411E0
1.559122375E0,8.256081390E0,-5.886658630E0,2.938988342E0
1.569164375E0,8.940009155E0,-5.100493469E0,1.119671631E0
1.579206375E0,9.954599304E0,-4.321213989E0,1.485361176E0
1.589248375E0,9.096583557E0,-5.178032227E0,3.509302368E0
1.599290375E0,9.042396240E0,-6.106551361E0,3.885470123E0
1.609332375E0,9.969717865E0,-4.982838135E0,4.407135315E0
1.619374375E0,9.979896698E0,-4.296365662E0,4.112248535E0
1.629416375E0,9.858499146E0,-4.244573364E0,4.423152008E0
1.639458375E0,9.673783264E0,-3.617677002E0,4.312831421E0
1.649500375E0,9.530980225E0,-2.784958649E0,3.649710388E0
1.659542375E0,9.646839294E0,-2.203268280E0,3.881278839E0
1.669584375E0,9.770182800E0,-2.167043610E0,4.028123474E0
1.679626375E0,9.876012726E0,-2.782413940E0,4.485721893E0
1.689668375E0,9.506580963E0,-2.242935791E0,4.280798035E0
1.699710375E0,9.519304504E0,-2.454595642E0,3.586841125E0
1.709748875E0,9.482930145E0,-2.533780975E0,3.869453430E0
1.719790875E0,9.248667297E0,-2.702779541E0,3.489393768E0
1.729832875E0,8.935368805E0,-2.715353394E0,3.072660370E0
1.739874875E0,8.763675842E0,-2.453996887E0,2.836451569E0
1.749916875E0,8.503516846E0,-2.365081787E0,2.462379456E0
1.759958875E0,8.670569458E0,-2.357597351E0,2.096689911E0
1.770000875E0,9.285191345E0,-2.425855408E0,2.359243927E0
1.780042875E0,9.765692139E0,-2.987936554E0,3.043471069E0
1.790084875E0,1.045021866E1,-2.708318024E0,3.479364624E0
1.800126875E0,1.189666077E1,1.362466736E0,-2.588267670E0
1.810168875E0,1.050290909E1,-6.137237549E-3,-1.726210327E0
1.820210875E0,1.095886093E1,-2.585273895E0,1.604064331E0
1.830252875E0,1.125284958E1,-2.529739380E0,2.558030548E0
1.840294875E0,9.535470886E0,-3.401077423E0,2.296973419E0
1.850336875E0,9.269474030E0,-4.185446320E0,2.776127014E0
1.860378875E0,9.400601349E0,-4.111500092E0,3.874542847E0
1.870420875E0,9.381291504E0,-4.368216248E0,3.404520264E0
1.880462875E0,9.022188263E0,-5.002597046E0,2.541714478E0
1.890504875E0,8.796008606E0,-5.350323944E0,2.151176605E0
1.900546875E0,9.035211182E0,-5.948929138E0,2.190844116E0
1.910588875E0,9.031468964E0,-5.626200256E0,2.683769073E0
1.920630875E0,8.643326111E0,-4.669090576E0,2.681673431E0
1.930672875E0,8.576564941E0,-4.226610718E0,2.480940857E0
1.940714875E0,8.834628296E0,-4.298012238E0,2.565065918E0
1.950756875E0,9.381441193E0,-4.623585205E0,2.757266235E0
1.960798875E0,9.818681946E0,-4.290976868E0,2.558479614E0
1.970840875E0,9.910740509E0,-3.242257690E0,2.065255280E0
1.980882875E0,1.031235535E1,-3.458108826E0,1.883084106E0
1.990924875E0,1.051967422E1,-3.381019135E0,2.925366669E0
2.000966875E0,1.017598892E1,-2.459235992E0,4.569098511E0
2.011008875E0,9.807155914E0,-1.200503540E0,4.529131622E0
2.021050875E0,9.539213104E0,1.541793823E-1,4.602479095E0
2.031092875E0,9.597741394E0,2.001038818E0,4.556674347E0
2.041134875E0,8.472830658E0,3.889661407E0,3.422931976E0
2.051176875E0,8.270451508E0,3.918251953E0,3.402723999E0
2.061218875E0,8.640482025E0,3.771856384E0,3.142714691E0
2.071260875E0,8.337661743E0,4.858147430E0,2.532583466E0
2.081302875E0,7.521708527E0,5.503904572E0,2.392774200E0
2.091343875E0,6.756050720E0,5.194048920E0,1.068777466E0
2.101385875E0,6.580316162E0,4.317771149E0,2.546205139E-1
2.111427875E0,6.516997833E0,3.183280334E0,8.539741516E-1
2.121469875E0,7.226971436E0,1.136885834E0,1.979184265E0
2.131511875E0,7.438032532E0,7.460485840E-1,2.916385345E0
2.141553875E0,7.167545013E0,2.233056335E0,3.514391785E0
2.151595875E0,7.386988678E0,2.750230865E0,3.760330353E0
2.161637875E0,7.467670898E0,1.958078156E0,4.076173553E0
2.171679875E0,7.557184753E0,9.701325989E-1,3.928281097E0
2.181721875E0,7.733218689E0,-2.844085693E-2,3.414100342E0
2.191763875E0,7.942932587E0,-1.495989075E0,2.236648865E0
2.201805875E0,8.120463409E0,-2.451452179E0,1.830693054E0
2.211847875E0,8.305029602E0,-2.339784393E0,2.246977386E0
2.221889875E0,8.510701904E0,-1.776954803E0,2.015109558E0
2.231931875E0,8.833281097E0,-1.091530151E0,2.104473724E0
2.241973875E0,8.859177246E0,-7.307803345E-1,1.919458466E0
2.252015875E0,8.988508301E0,-5.764512634E-1,1.903441772E0
2.262057875E0,9.169631653E0,-2.067201233E-1,2.070793762E0
2.272099875E0,8.848549347E0,-5.999523926E-1,1.676962738E0
2.282141875E0,9.021739197E0,-1.616787872E0,1.594035187E0
2.292183875E0,9.090146942E0,-1.861828308E0,2.237397308E0
2.302225875E0,9.173074493E0,-2.698588257E0,1.714833984E0
2.312267875E0,9.730515289E0,-4.051923981E0,1.157842255E0
2.322309875E0,1.029768585E1,-5.962251434E0,5.179229736E-1
2.332351875E0,1.081306412E1,-7.451055450E0,-8.202941895E-2
2.342393875E0,1.204575073E1,-5.684728546E0,1.384021912E0
2.352435875E0,1.280976196E1,-2.392175446E0,3.459456024E0
2.362477875E0,1.290541306E1,-2.229164429E0,2.693648529E0
2.372519875E0,1.301887711E1,-1.746268616E0,3.069516907E0
2.382561875E0,1.311153442E1,-1.587448883E0,2.960094452E0
2.392603875E0,1.262893799E1,-1.993404694E0,2.876119080E0
2.402645875E0,1.227402603E1,-2.403102722E0,2.778522034E0
2.412687875E0,1.201446579E1,-3.058889008E0,2.846181335E0
2.422729875E0,1.123593475E1,-3.272045746E0,2.300865326E0
2.432771875E0,1.087293961E1,-2.697091370E0,2.234104156E0
2.442813875E0,1.122815094E1,-2.678080902E0,2.014211426E0
2.452855875E0,9.978998566E0,-1.958527222E0,2.921774139E0
2.462897875E0,8.652008057E0,-1.327140198E0,2.129322052E0
2.472939875E0,7.970924377E0,-9.862989807E-1,6.694079590E-1
2.482981875E0,7.456743622E0,-2.679727478E0,5.496569824E-1
2.493023875E0,8.035739594E0,-3.128643951E0,2.403551788E0
2.503065875E0,8.384664001E0,-2.906805267E0,3.124901733E0
2.513107875E0,8.389304352E0,-2.330952759E0,3.735781403E0
2.523149875E0,8.845106506E0,-3.626957703E-1,2.664159851E0
2.533191875E0,8.751251678E0,7.258406067E-1,1.636546783E0
2.543233875E0,7.755372620E0,5.987548828E-3,1.144669647E0
2.553275875E0,6.605463867E0,-6.192622375E-1,1.416953430E0
2.563317875E0,6.781497803E0,-1.203497314E-1,1.902693329E0
2.573359875E0,7.857011261E0,-2.342628479E-1,1.539548492E0
2.583401875E0,9.136400757E0,-1.568887482E0,1.800605621E0
2.593443875E0,9.702673187E0,-3.019820251E0,9.752220154E-1
2.603485875E0,8.077203369E0,-1.850302277E0,-1.210832062E0
2.613527875E0,7.764653320E0,-5.716612244E-1,-1.270857239E0
2.623569875E0,8.167465668E0,-1.493893433E-1,-8.277786255E-1
2.633611875E0,8.524622955E0,-1.782792664E-1,-1.562151489E0
2.643653875E0,8.712332611E0,5.837860107E-2,-2.703527985E0
2.653695875E0,8.601862335E0,1.541943512E0,-3.008294220E0
2.663737875E0,8.616531830E0,3.465293884E0,-3.384162598E0
2.673779875E0,7.769593048E0,2.844385071E0,-4.424499207E0
2.683821875E0,5.827381897E0,-7.333250427E-1,-2.794239349E0
2.693863875E0,7.038962402E0,1.496887207E-3,-2.679278412E0
2.703904875E0,7.252717896E0,2.322869568E0,-4.869224396E0
2.713947625E0,7.585326233E0,3.864813080E0,-6.348747711E0
2.723989625E0,8.476722565E0,5.292544098E0,-7.285350037E0
2.734031625E0,9.253756714E0,5.795947266E0,-8.157885590E0
2.744073625E0,1.084240311E1,4.419709167E0,-9.411229248E0
2.754115625E0,1.175026520E1,2.471061401E0,-9.526938629E0
2.764157625E0,1.166464325E1,6.044430542E-1,-7.390581207E0
2.774199625E0,1.097876953E1,-5.724096680E-1,-3.860771484E0
2.784241625E0,9.867630157E0,-6.984475708E-1,-1.661095734E0
2.794283625E0,9.599238281E0,-8.113128662E-2,-5.126838684E-1
2.804325625E0,9.671388245E0,4.490661621E-3,-1.823507996E0
2.814367625E0,9.862091675E0,-1.586700439E-2,-4.249363403E0
2.824409625E0,9.784702606E0,3.061134338E-1,-5.089416504E0
2.834451625E0,8.740474091E0,3.848497009E-1,-4.411176910E0
2.844493625E0,6.434669037E0,4.333488464E-1,-3.328777771E0
2.854535625E0,5.129084015E0,5.833369446E-1,-3.007994843E0
2.864577625E0,4.819078674E0,2.396516418E-1,-2.303559723E0
2.874619625E0,4.816084900E0,-2.805166626E-1,-1.999841309E0
2.884661625E0,4.822820892E0,-6.111790466E-1,-1.781146088E0
2.894703625E0,4.667893066E0,-3.607498169E-1,-1.190624084E0
2.904745625E0,4.541555786E0,-7.559280396E-2,-6.503974915E-1
2.914787625E0,4.805007935E0,-7.882608032E-1,-4.507127380E-1
2.924829625E0,5.512287140E0,-1.887724457E0,-1.230141907E0
2.934871625E0,6.549180908E0,-2.784060516E0,-2.861898651E0
2.944913625E0,7.470365295E0,-3.231779480E0,-4.578828278E0
2.954955625E0,8.657247162E0,-3.534300385E0,-6.617738342E0
2.964997625E0,9.364376678E0,-3.433709564E0,-9.798174591E0
2.975039625E0,9.204359436E0,-1.886077881E0,-1.273416916E1
2.985081625E0,8.353379059E0,3.978726196E-1,-1.287547531E1
2.995123625E0,7.712711334E0,1.926194458E0,-1.322439972E1
3.005165625E0,7.512876892E0,2.804268494E0,-1.467428467E1
3.015207625E0,7.027885437E0,2.724334717E0,-1.450244202E1
3.025249625E0,6.147566071E0,2.756068726E0,-1.284763321E1
3.035291625E0,5.358107758E0,2.806813202E0,-1.073088501E1
3.045333625E0,4.897964630E0,3.289409637E0,-9.210796051E0
3.055375625E0,4.849914551E0,3.626957703E0,-8.123008118E0
3.065417625E0,5.390440521E0,4.071682892E0,-7.830666046E0
3.075459625E0,6.119424591E0,4.577630768E0,-8.286468201E0
3.085501625E0,6.695277100E0,4.796625366E0,-9.515113220E0
3.095543625E0,6.862479401E0,4.531077576E0,-1.111363907E1
3.105585625E0,6.920708313E0,3.630550232E0,-1.207943069E1
3.115627625E0,7.137457581E0,2.637215881E0,-1.215128128E1
3.125669625E0,7.358248444E0,1.564546509E0,-1.070753357E1
3.135711625E0,7.347620544E0,4.294569397E-1,-8.930429077E0
3.145753625E0,7.181166687E0,-8.816665649E-2,-7.522606659E0
3.155795625E0,6.916217651E0,1.047821045E-3,-6.330335999E0
3.165837625E0,6.691983948E0,5.441184998E-1,-5.640570374E0
3.175879625E0,6.507268066E0,1.288221130E0,-5.110672302E0
3.185921625E0,6.404132538E0,1.827250214E0,-4.667294312E0
3.195963625E0,6.650071106E0,2.009421387E0,-4.864883423E0
3.206005625E0,7.206763458E0,1.940265198E0,-5.517825623E0
3.216047625E0,7.794141998E0,1.596729584E0,-6.270909576E0
3.226089625E0,8.064330139E0,1.143472137E0,-6.541546783E0
3.236131625E0,8.098159790E0,1.115180969E0,-6.496490479E0
3.246173625E0,7.747888184E0,1.163380737E0,-6.670129395E0
3.256215625E0,7.355703735E0,1.090632019E0,-7.096143494E0
3.266257625E0,7.094197540E0,9.632469177E-1,-7.292984161E0
3.276299625E0,6.824757843E0,9.765692139E-1,-7.034920807E0
3.286341625E0,6.638395386E0,1.120270386E0,-6.717431030E0
3.296383625E0,6.575077057E0,1.228046265E0,-6.569538574E0
3.306425625E0,6.564748535E0,1.270857239E0,-6.460265808E0
3.316467625E0,6.595734100E0,1.276545410E0,-6.407725067E0
3.326508625E0,6.613397369E0,1.227148132E0,-6.515201569E0
3.336550625E0,6.614445190E0,1.130449219E0,-6.722670135E0
3.346592625E0,6.613097992E0,1.065933380E0,-6.927294617E0
3.356634625E0,6.589896240E0,1.039288788E0,-7.089407501E0
3.366676625E0,6.584657135E0,1.037342834E0,-7.262447662E0
3.376718625E0,6.558461609E0,1.030157776E0,-7.456593933E0
3.386760625E0,6.533313904E0,1.034349060E0,-7.673792267E0
3.396802625E0,6.506220245E0,1.052910461E0,-7.805218964E0
3.406844625E0,6.488556976E0,1.025816803E0,-7.844587097E0
3.416886625E0,6.438411255E0,9.734257507E-1,-7.791896667E0
3.426928625E0,6.397396545E0,9.394464111E-1,-7.638166351E0
3.436970625E0,6.363566895E0,9.036708069E-1,-7.494165802E0
3.447012625E0,6.366261292E0,8.650511169E-1,-7.382947083E0
3.457054625E0,6.360573120E0,8.137078857E-1,-7.330256653E0
3.467096625E0,6.312223663E0,7.680528259E-1,-7.332052917E0
3.477138625E0,6.203250275E0,7.535330200E-1,-7.391778717E0
3.487180625E0,6.064039764E0,8.086184692E-1,-7.456593933E0
3.497222625E0,5.965095520E0,9.220825195E-1,-7.524253235E0
3.507264625E0,5.923781433E0,1.017434235E0,-7.586074677E0
3.517306625E0,5.923631744E0,1.097218323E0,-7.605833588E0
3.527348625E0,5.940396881E0,1.127455444E0,-7.638615417E0
3.537390625E0,5.926026764E0,1.106199646E0,-7.646399231E0
3.547432625E0,5.860612793E0,1.089584198E0,-7.603588257E0
3.557474625E0,5.719156952E0,1.230740662E0,-7.523953857E0
3.567516625E0,5.473368073E0,1.343905334E0,-7.642357635E0
3.577558625E0,5.347779236E0,1.084943848E0,-7.815248108E0
3.587600625E0,5.290897522E0,7.478448486E-1,-7.921527100E0
3.597642625E0,5.304219818E0,4.634362793E-1,-7.793992310E0
3.607684625E0,5.405708771E0,2.649490356E-1,-7.563621368E0
3.617726625E0,5.420527954E0,2.621049500E-1,-7.392676849E0
3.627768625E0,5.358107758E0,3.405418396E-1,-7.265890503E0
3.637810625E0,5.249882812E0,5.999523926E-1,-7.459138641E0
3.647852625E0,5.173242188E0,1.107097778E0,-7.983647919E0
3.657894625E0,5.158423004E0,1.490001526E0,-8.461005249E0
3.667936625E0,5.144052887E0,1.446292419E0,-8.801098022E0
3.677978625E0,5.003644867E0,1.171463928E0,-8.943302307E0
3.688020625E0,4.866979065E0,9.882449341E-1,-8.840316467E0
3.698062625E0,4.670886841E0,9.870474243E-1,-8.653654633E0
3.708104625E0,4.525239716E0,1.067729645E0,-8.604257355E0
3.718146417E0,4.539759521E0,1.243314514E0,-8.741821289E0
3.728188417E0,4.545896759E0,1.394200745E0,-9.057365112E0
3.738230417E0,4.462370453E0,1.535955963E0,-9.274264069E0
3.748272417E0,4.316723328E0,1.646875305E0,-9.470356293E0
3.758314417E0,4.130360870E0,1.664987640E0,-9.703571320E0
3.768356417E0,3.985911255E0,1.512155457E0,-9.848470001E0
3.778398417E0,3.966451721E0,1.343605957E0,-9.759405212E0
3.788440417E0,3.985611877E0,1.170116730E0,-9.641151123E0
3.798482417E0,3.901636505E0,9.256750488E-1,-9.511670380E0
3.808524417E0,3.633094940E0,9.717791748E-1,-9.553882599E0
3.818566417E0,3.394341431E0,1.167572021E0,-9.726473694E0
3.828608417E0,3.409609680E0,1.414109344E0,-9.805808716E0
3.838650417E0,3.683689728E0,1.586850128E0,-9.805359650E0
3.848692417E0,4.209097137E0,1.557810516E0,-9.626781006E0
3.858734417E0,4.931345215E0,1.391506348E0,-9.573641510E0
3.868776417E0,5.686375122E0,1.201102295E0,-9.571695557E0
3.878818417E0,6.416556702E0,1.023421783E0,-9.485175476E0
3.888860417E0,6.929539948E0,8.680448914E-1,-9.252858582E0
3.898902417E0,7.134164429E0,1.013991394E0,-8.885522461E0
3.908944417E0,7.285350037E0,1.240320740E0,-8.528365173E0
3.918986417E0,7.556436310E0,1.378483429E0,-8.362659760E0
3.929028417E0,7.950716400E0,1.612147522E0,-8.278385010E0
3.939069417E0,8.455915833E0,1.767973480E0,-8.318950653E0
3.949111417E0,8.952732697E0,1.707349548E0,-8.439899139E0
3.959153417E0,9.281299438E0,1.569635925E0,-8.631500702E0
3.969195417E0,9.507778473E0,1.626367950E0,-8.722661133E0
3.979237417E0,9.527238007E0,1.751507721E0,-8.541388092E0
3.989279417E0,9.387428741E0,1.793121185E0,-8.159831543E0
3.999321417E0,9.226812744E0,1.724563751E0,-7.648494873E0
4.009363417E0,9.075327759E0,1.568887482E0,-7.072342987E0
4.019405417E0,8.937913513E0,1.376088409E0,-6.465804291E0
4.029447417E0,8.820108490E0,1.166673889E0,-5.869444427E0
4.039489417E0,8.749006348E0,1.023721161E0,-5.223986664E0
4.049531417E0,8.678053894E0,9.717791748E-1,-4.691992950E0
4.059573417E0,8.580905914E0,1.001417542E0,-4.148622894E0
4.069615417E0,8.537346497E0,1.063089294E0,-3.654799805E0
4.079657417E0,8.487949219E0,1.239721985E0,-3.226091309E0
4.089699417E0,8.427325287E0,1.529968414E0,-2.938688965E0
4.099741417E0,8.335865479E0,1.802551575E0,-2.811453552E0
4.109783417E0,8.235274658E0,1.997296600E0,-2.837349701E0
4.119825417E0,8.054151306E0,2.245031433E0,-2.925366669E0
4.129867417E0,7.754923553E0,2.446213074E0,-3.034789124E0
4.139909417E0,7.563471680E0,2.484234009E0,-3.112028503E0
4.149951417E0,7.814649353E0,2.078876953E0,-3.199297028E0
4.159993417E0,8.357121277E0,1.322050781E0,-3.263064423E0
4.170035417E0,9.142088928E0,4.640350342E-1,-3.146905975E0
