"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.294810917E0,-8.689879303E0,-3.840563507E0,7.451055450E0
1.304852917E0,-9.230854340E0,-3.413052521E0,6.214925995E0
1.314894917E0,-9.625733185E0,-2.616109772E0,4.513863373E0
1.324936917E0,-9.854906616E0,-2.242935791E0,3.885619812E0
1.334978917E0,-1.055006104E1,-1.195863190E0,5.081333313E0
1.345020917E0,-1.087877747E1,1.383123779E-1,5.709726562E0
1.355062917E0,-1.040246796E1,8.249345398E-1,5.626200256E0
1.365104917E0,-9.733958130E0,1.191522217E0,5.608686676E0
1.375146917E0,-9.143885193E0,1.274599457E0,4.955744476E0
1.385189917E0,-8.916208649E0,9.955796814E-1,4.639152832E0
1.395231917E0,-8.755892029E0,1.024619293E0,4.492906952E0
1.405273917E0,-8.631800079E0,1.210682373E0,4.229155426E0
1.415315917E0,-8.198002167E0,-2.903961182E-2,5.322781219E0
1.425357917E0,-6.812633057E0,-1.479373627E0,6.106551361E0
1.435399917E0,-5.729485474E0,-2.323168945E-1,4.896916809E0
1.445441917E0,-5.354814606E0,4.438270569E-1,4.081113281E0
1.455483917E0,-4.586013336E0,-1.379680939E0,3.146756287E0
1.465525917E0,-3.598816223E0,-2.284848633E0,3.164569244E0
1.475567917E0,-2.717898102E0,-2.412084045E0,2.032174072E0
1.485610917E0,-1.814826050E0,-3.725153503E0,1.353485413E0
1.495652917E0,-5.467829590E0,-4.898114319E0,-3.751498718E0
1.505694917E0,-5.193150787E0,-6.293063507E0,-3.723506927E0
1.515736917E0,-4.470753021E0,-9.152417450E0,4.983736267E0
1.525778917E0,-8.995543671E0,-1.326002563E1,2.157313843E0
1.535820917E0,-8.184979248E0,-1.395607819E1,-1.370549927E0
1.545862917E0,-2.289788361E0,-1.336196365E1,-1.778900757E0
1.555904917E0,6.314618683E0,-5.254373474E0,-3.301684113E0
1.565946917E0,8.885522461E-1,2.366279297E0,-9.455686798E0
1.575988917E0,-1.030666718E1,-2.925366669E0,-3.179388428E-1
1.586030917E0,-3.038501404E1,-6.354884949E0,1.171733368E1
1.596073917E0,-3.902968735E1,-7.303761749E0,1.921703796E0
1.606115917E0,-3.085563538E1,-9.101972351E0,-1.029454239E1
1.616157917E0,-1.805425598E1,-8.665030975E0,-7.428003387E0
1.626199917E0,-8.717871094E0,-5.321883087E0,-6.851252747E-1
1.636241917E0,-4.477788391E0,-2.662662964E0,3.861070862E0
1.646283917E0,-3.290457458E0,-3.836521912E-1,5.945336609E0
1.656325917E0,-3.363355865E0,-1.416803741E0,4.450694733E0
1.666367917E0,-3.944148102E0,-2.401755524E0,2.477797394E0
1.676409917E0,-5.764662323E0,-2.832559662E0,2.457888794E0
1.686452917E0,-7.452552338E0,-4.278702393E0,1.819167023E0
1.696494917E0,-8.096213837E0,-5.575455780E0,3.537144470E-1
1.706536917E0,-7.864944763E0,-5.537883911E0,4.471202087E-1
1.716578917E0,-8.375982056E0,-8.334069214E0,1.414708099E0
1.726620917E0,-8.395591278E0,-9.946366425E0,1.045126648E0
1.736662917E0,-7.242089996E0,-1.147334106E1,7.185058594E-1
1.746704917E0,-5.521418152E0,-1.302755905E1,1.686243439E0
1.756746917E0,-4.435276794E0,-1.276440628E1,1.594035187E0
1.766788917E0,-4.621190186E0,-1.171793243E1,8.000862122E-1
1.776831917E0,-4.963528290E0,-1.119357285E1,4.064048767E-1
1.786873917E0,-5.341641998E0,-1.140583145E1,9.602531433E-1
1.796915917E0,-5.244943085E0,-1.058957886E1,-2.636617126E0
1.806957917E0,-5.521418152E0,-8.656199341E0,-5.360951843E0
1.816999917E0,-6.969656525E0,-5.920937347E0,-4.544699249E0
1.827041917E0,-7.079827423E0,-5.900130615E0,-2.235451355E0
1.837083917E0,-4.867128754E0,-6.323899384E0,-5.960604858E-1
1.847130292E0,-3.677552490E0,-6.871610413E0,8.794212341E-1
1.857172292E0,-5.277126160E0,-6.416107635E0,1.288520508E0
1.867214292E0,-5.655539246E0,-7.231611786E0,8.759783936E-1
1.877257292E0,-5.828579407E0,-9.110055542E0,1.520238647E0
1.887299292E0,-5.355263672E0,-1.001836670E1,1.097218323E0
1.897341292E0,-3.777394867E0,-8.325536957E0,-9.870474243E-1
1.907383292E0,-2.405497742E0,-5.817352753E0,-7.405101013E-1
1.917425292E0,-1.269959106E0,-6.723119202E0,-1.016536102E0
1.927467292E0,-1.820963287E0,-9.405990143E0,-1.408421173E0
1.937509292E0,-3.609294434E0,-1.063164139E1,-1.619482269E0
1.947551292E0,-4.771777039E0,-1.047940796E1,-1.985770569E0
1.957593292E0,-4.666695557E0,-1.016745667E1,-9.773176575E-1
1.967636292E0,-3.897445221E0,-9.969867554E0,-3.692820740E-1
1.977678292E0,-3.680396576E0,-9.944121094E0,-1.691482544E-2
1.987720292E0,-3.496878204E0,-7.339237976E0,-7.514373779E-2
1.997762292E0,-1.202329742E1,5.550008698E0,-1.625918884E0
2.007804292E0,-2.855761414E0,3.595672760E0,2.878065033E0
2.017846292E0,2.218536530E0,-6.369255066E-1,4.239933014E0
2.027888292E0,-4.254602509E0,-5.954467621E0,1.799258423E0
2.037930292E0,-3.472329254E0,-1.170475983E1,2.937042389E0
2.047972292E0,-2.647095337E0,-1.223660385E1,-4.887785797E0
2.058015292E0,-2.570604401E0,-1.247790207E1,-5.622907104E0
2.068057292E0,-1.745071106E0,-1.031744476E1,-3.097808075E0
2.078099292E0,-2.854264526E0,-9.169931030E0,1.108145599E0
2.088141292E0,-2.747087402E0,-7.273973694E0,-6.938072205E-1
2.098183292E0,-2.099533997E0,-4.864584045E0,-1.555565186E0
2.108225292E0,-2.110161896E0,-3.195255432E0,-9.868977356E-1
2.118267292E0,-1.930984497E-2,-3.029699707E-1,-9.580078125E-2
2.128309292E0,9.385482788E-1,4.549040222E-1,-8.030799866E-1
2.138352292E0,2.259102173E0,-1.036444702E0,-2.839145966E0
2.148394292E0,1.121467896E0,-1.928814011E1,1.073866882E0
2.158436292E0,-2.589465179E0,-3.920242813E1,-2.318977661E0
2.168478292E0,-4.081562347E0,-2.465253479E1,-5.238506470E0
2.178520292E0,-4.584516449E0,-1.580368607E1,1.367705841E0
2.188562292E0,-3.433260498E0,-1.395009064E1,-6.010002136E-1
2.198604292E0,-1.508113861E0,-1.300166290E1,-2.377056885E0
2.208646292E0,1.561552734E0,-1.070483917E1,-7.562872925E0
2.218688292E0,3.943998413E0,-1.137544464E1,-5.852679291E0
2.228730292E0,4.408482513E0,-1.282293457E1,-4.963677979E-1
2.238773292E0,5.116061096E0,-1.217418365E1,-2.014510803E0
2.248815292E0,5.008285217E0,-1.123952728E1,-2.865940247E0
2.258857292E0,4.785398712E0,-1.097427887E1,-2.339035950E0
2.268899292E0,3.427871704E0,-1.111693222E1,-1.562301178E0
2.278941292E0,2.735711060E0,-1.097652420E1,-1.353635101E0
2.288983292E0,2.672991486E0,-9.887389069E0,-1.676363983E0
2.299025292E0,2.221679993E0,-8.919651489E0,-1.214424591E0
2.309067292E0,1.406924286E0,-8.031997375E0,-7.197033691E-1
2.319110292E0,-1.160237274E0,-7.019053802E0,-1.304088135E0
2.329152292E0,-7.021897888E-1,-4.969665527E0,-2.180964661E0
2.339194292E0,7.914042664E-1,-4.881498871E0,-1.815574493E0
2.349236292E0,1.666035461E0,-4.769232330E0,-2.306553497E0
2.359278292E0,1.228046265E0,-6.550977173E0,2.254312134E-1
2.369320292E0,6.393205261E-1,-8.205037537E0,2.317181396E-1
2.379362292E0,9.774673462E-2,-8.803642731E0,7.726931763E-1
2.389404292E0,-4.153862000E-1,-8.934171295E0,1.276844788E0
2.399447292E0,-1.060694275E0,-9.126670990E0,1.516945496E0
2.409489292E0,-1.631756744E0,-9.152716827E0,2.202519836E0
2.419531292E0,-2.115999756E0,-9.291777649E0,2.164648590E0
2.429573292E0,-1.922751617E0,-8.736432495E0,3.449277191E0
2.439615292E0,-1.503323822E0,-8.338110809E0,3.663481750E0
2.449657292E0,-1.564845886E0,-8.353977814E0,2.743644562E0
2.459699292E0,-9.234297180E-1,-7.647447052E0,4.333189087E0
2.469741292E0,-1.510359192E-1,-6.813980255E0,5.206922150E0
2.479784292E0,-1.715432739E-1,-6.168223114E0,4.157005463E0
2.489826292E0,2.679428101E-2,-5.343737640E0,4.303101654E0
2.499868292E0,3.366499329E-1,-4.966971130E0,4.861739960E0
2.509910292E0,1.355880432E0,-4.844825134E0,5.813011780E0
2.519952292E0,1.522334290E0,-4.775968323E0,5.799988861E0
2.529994292E0,1.367256775E0,-5.032235413E0,5.623505859E0
2.540036292E0,7.176077271E-1,-5.482050018E0,6.392756195E0
2.550078292E0,-1.305285645E-1,-5.546416168E0,7.448061676E0
2.560121292E0,-9.886940002E-1,-5.654192047E0,7.055428162E0
2.570163292E0,-1.826651459E0,-5.833968201E0,6.804549866E0
2.580205292E0,-2.316732330E0,-6.298601990E0,7.436984711E0
2.590247292E0,-2.887046356E0,-6.780899048E0,7.058721313E0
2.600289292E0,-3.357967072E0,-6.930737457E0,6.333629150E0
2.610331292E0,-3.044369202E0,-6.649921417E0,6.809489594E0
2.620373292E0,-2.082768860E0,-6.153852997E0,7.188202057E0
2.630415292E0,-8.675958252E-1,-5.568121033E0,7.607031097E0
2.640458292E0,7.686515808E-1,-4.685855713E0,8.406967621E0
2.650500292E0,1.176703033E0,-4.578379211E0,8.184230804E0
2.660542292E0,9.807604980E-1,-4.500541077E0,8.026907959E0
2.670584292E0,2.019300842E-1,-4.548740845E0,8.015232239E0
2.680626292E0,-5.225633240E-1,-4.525389404E0,8.066725159E0
2.690668292E0,-1.901495819E0,-5.066514130E0,7.937843170E0
2.700710292E0,-2.609074402E0,-5.184618530E0,8.403225403E0
2.710753292E0,-2.823578339E0,-5.220094757E0,8.496182098E0
2.720795292E0,-2.458786926E0,-5.032684479E0,8.719367981E0
2.730837292E0,-1.856738892E0,-4.689897308E0,8.663833466E0
2.740879292E0,-1.339115295E0,-4.249213715E0,8.462651825E0
2.750921292E0,-7.720944214E-1,-3.972139893E0,7.965385895E0
2.760963292E0,-5.533992004E-1,-4.122277679E0,7.960745544E0
2.771005292E0,-7.569758606E-1,-4.451143799E0,8.624764709E0
2.781047292E0,-1.340761871E0,-4.553680573E0,9.248068542E0
2.791090292E0,-1.848506012E0,-4.183200989E0,9.518556061E0
2.801132292E0,-2.008074188E0,-3.699107666E0,9.387428741E0
2.811174292E0,-1.836979980E0,-3.182681580E0,9.242679749E0
2.821216292E0,-1.927841034E0,-2.941832428E0,1.014590149E1
2.831258292E0,-2.998414764E0,-3.448528748E0,1.097727264E1
2.841300292E0,-4.384682007E0,-4.066443787E0,1.127470413E1
2.851342000E0,-4.984185333E0,-4.338577881E0,1.157408157E1
2.861385000E0,-4.405937805E0,-4.016896820E0,1.260573624E1
2.871427000E0,-2.538720703E0,-3.561992798E0,1.312680267E1
2.881469000E0,-1.510508881E0,-4.378395081E0,1.248643433E1
2.891511000E0,-1.245859222E0,-4.841082916E0,1.262354919E1
2.901553000E0,-1.497935028E0,-3.990102539E0,1.378423553E1
2.911595000E0,-2.464924164E0,-3.298540649E0,1.329894470E1
2.921637000E0,-3.543581085E0,-2.704426117E0,1.321466995E1
2.931679000E0,-4.218677216E0,-1.983375549E0,1.258388168E1
2.941722000E0,-3.481759644E0,-1.889221344E0,1.210772186E1
2.951764000E0,-2.635269928E0,-1.940863953E0,1.189321793E1
2.961806000E0,-2.318079529E0,-2.078128510E0,1.060858932E1
2.971848000E0,-2.450703735E0,-1.996847534E0,9.619745636E0
2.981890000E0,-2.363285522E0,-2.028132477E0,8.755592651E0
2.991932000E0,-2.289039917E0,-1.887125702E0,8.588240662E0
3.001974000E0,-2.151925049E0,-1.536704407E0,8.639583893E0
3.012017000E0,-2.126777344E0,-1.520837402E0,8.524173889E0
3.022059000E0,-2.006876678E0,-1.765279083E0,8.437354431E0
3.032101000E0,-1.987117767E0,-1.821412354E0,8.253686371E0
3.042143000E0,-1.985920258E0,-1.744172974E0,7.858358459E0
3.052185000E0,-2.117796021E0,-2.058668976E0,7.685917053E0
3.062227000E0,-2.459385681E0,-2.309547272E0,7.681725769E0
3.072269000E0,-2.726580048E0,-2.298769684E0,7.498357086E0
3.082311000E0,-2.872227173E0,-2.303559723E0,7.720794525E0
3.092354000E0,-3.051404572E0,-1.957329712E0,8.083340607E0
3.102396000E0,-2.829715576E0,-2.139650574E0,8.312364349E0
3.112438000E0,-2.579136658E0,-2.451751556E0,8.956474915E0
3.122480000E0,-2.454745331E0,-2.279010773E0,9.391470337E0
3.132522000E0,-1.921703796E0,-1.484013977E0,9.418713684E0
3.142564000E0,-1.090033264E0,-1.925595703E0,9.410031738E0
3.152606000E0,-1.181493073E0,-2.674937439E0,9.269324341E0
3.162649000E0,-1.816921692E0,-3.569177856E0,9.038055267E0
3.172691000E0,-2.175725555E0,-3.357817383E0,9.323811035E0
3.182733000E0,-2.049388275E0,-2.763403473E0,9.742490387E0
3.192775000E0,-1.606459351E0,-2.256258087E0,1.003543121E1
3.202817000E0,-1.436562653E0,-1.880240021E0,9.976304169E0
3.212859000E0,-1.604962463E0,-1.674717407E0,9.756561127E0
3.222901000E0,-2.089055786E0,-1.609303436E0,9.713450775E0
3.232944000E0,-2.756068726E0,-1.702559509E0,9.809850311E0
3.242986000E0,-3.111429749E0,-1.881587219E0,1.001163071E1
3.253028000E0,-3.086731110E0,-1.986369324E0,1.026565247E1
3.263070000E0,-2.818788300E0,-2.097138977E0,1.044438080E1
3.273112000E0,-2.449506226E0,-2.132016449E0,1.035501663E1
3.283154000E0,-2.135459290E0,-2.005529480E0,1.006536896E1
3.293196000E0,-2.133962402E0,-1.999691620E0,9.736802216E0
3.303239000E0,-2.130070496E0,-2.168540497E0,9.398655396E0
3.313281000E0,-1.948348389E0,-2.250420227E0,9.217232666E0
3.323323000E0,-1.730251923E0,-2.182012482E0,9.148375854E0
3.333365000E0,-1.634750519E0,-2.056124268E0,9.156009979E0
3.343407000E0,-1.693129120E0,-1.916165314E0,9.188193054E0
3.353449000E0,-1.932032318E0,-1.752106476E0,9.267977142E0
3.363491000E0,-2.211650848E0,-1.781445465E0,9.294322357E0
3.373534000E0,-2.328557739E0,-1.985171814E0,9.206155701E0
3.383576000E0,-2.342478790E0,-2.020049286E0,9.114246826E0
3.393618000E0,-2.254461823E0,-1.924098816E0,9.098230133E0
3.403660000E0,-2.174977112E0,-1.822759552E0,9.150172119E0
3.413702000E0,-2.258503418E0,-1.770368500E0,9.239835663E0
3.423744000E0,-2.288590851E0,-1.835483093E0,9.253457336E0
3.433786000E0,-2.182611237E0,-1.879641266E0,9.152716827E0
3.443829000E0,-2.095791779E0,-1.877096558E0,9.120683441E0
3.453871000E0,-2.186353455E0,-1.892813873E0,9.164841614E0
3.463913000E0,-2.345622253E0,-1.946402435E0,9.225016479E0
3.473955000E0,-2.436333618E0,-2.003284149E0,9.296268311E0
3.483997000E0,-2.429447937E0,-2.001637573E0,9.312584381E0
3.494039000E0,-2.344574432E0,-2.032473450E0,9.320068817E0
3.504081000E0,-2.247127075E0,-2.054477692E0,9.354796600E0
3.514124000E0,-2.192341003E0,-2.109413452E0,9.452543335E0
3.524166000E0,-2.245480499E0,-2.115101624E0,9.531429291E0
3.534208000E0,-2.298619995E0,-2.143093414E0,9.531728668E0
3.544250000E0,-2.348316650E0,-2.143392792E0,9.511371002E0
3.554292000E0,-2.417472839E0,-2.129771118E0,9.462123413E0
3.564334000E0,-2.425556030E0,-2.206860809E0,9.417815552E0
3.574376000E0,-2.344424744E0,-2.214045868E0,9.376651154E0
3.584419000E0,-2.245330811E0,-2.207010498E0,9.316176910E0
3.594461000E0,-2.220482483E0,-2.152972870E0,9.368717651E0
3.604503000E0,-2.239492950E0,-2.113904114E0,9.399703217E0
3.614545000E0,-2.251468048E0,-2.168091431E0,9.405690765E0
3.624587000E0,-2.257605286E0,-2.298919373E0,9.343270569E0
3.634629000E0,-2.308499451E0,-2.338886261E0,9.288484497E0
3.644672000E0,-2.360890503E0,-2.182910614E0,9.108259277E0
3.654714000E0,-2.449356537E0,-1.781295776E0,8.761729889E0
3.664756000E0,-2.562072144E0,-1.190923462E0,8.318501587E0
3.674798000E0,-2.543510742E0,-6.209088135E-1,7.811805267E0
3.684840000E0,-2.358196106E0,-3.945794678E-1,7.391030273E0
3.694882000E0,-2.112856293E0,-6.682104492E-1,7.379953308E0
3.704924000E0,-1.950294342E0,-1.136586456E0,7.779771881E0
3.714967000E0,-1.762584686E0,-2.031425629E0,8.416697388E0
3.725009000E0,-1.683998108E0,-2.876717834E0,9.368418274E0
3.735051000E0,-1.875300293E0,-3.354524231E0,1.024304947E1
3.745093000E0,-2.453697510E0,-3.561843109E0,1.123309067E1
3.755135000E0,-3.050207062E0,-3.781436462E0,1.214200058E1
3.765177000E0,-3.200644226E0,-3.987408142E0,1.289523422E1
3.775219000E0,-3.164868622E0,-4.390070801E0,1.452968536E1
3.785262000E0,-3.925736389E0,-5.247338104E0,1.674343185E1
3.795304000E0,-4.802912292E0,-5.266348572E0,1.520792496E1
3.805346000E0,-3.474424896E0,-2.690654755E0,1.082803299E1
3.815388000E0,-6.911128235E-1,1.360820160E0,9.677974548E0
3.825430000E0,-3.707789612E-1,1.997895355E0,1.081605789E1
3.835472000E0,-2.119592285E0,-1.945204926E0,1.450034637E1
3.845515000E0,-4.271966400E0,-4.733905792E0,1.435754333E1
3.855557542E0,-5.528752899E0,-4.470453644E0,1.193767548E1
3.865599542E0,-4.693938904E0,-3.440295868E0,1.151465515E1
3.875641542E0,-3.003803558E0,-2.889141998E0,1.196746353E1
3.885683542E0,-1.507814484E0,-2.741698608E0,1.094344299E1
3.895725542E0,-7.574249268E-1,-3.009940796E0,9.663005676E0
3.905767542E0,-7.509883118E-1,-3.876339111E0,9.820478210E0
3.915810542E0,-7.821235657E-1,-4.907395020E0,1.031894165E1
3.925852542E0,-7.009922791E-1,-5.588628387E0,9.796677704E0
3.935894542E0,-3.394940186E-1,-5.932313690E0,8.606652374E0
3.945936542E0,4.475692749E-1,-6.166127472E0,8.080346832E0
3.955978542E0,7.400610352E-1,-6.173611908E0,8.925189972E0
3.966020542E0,-9.205856323E-2,-6.426585846E0,9.950857086E0
3.976063542E0,-1.068627777E0,-7.041656799E0,9.547445984E0
3.986105542E0,-1.653760986E0,-7.652087402E0,8.915909271E0
3.996147542E0,-1.800755310E0,-7.834857330E0,8.270002441E0
4.006189542E0,-1.611548767E0,-7.480244751E0,7.660469971E0
4.016231542E0,-1.440155182E0,-6.621031494E0,7.187902679E0
4.026273542E0,-1.359472961E0,-5.936055908E0,7.152725830E0
4.036315542E0,-1.281934204E0,-5.729036407E0,7.169790344E0
4.046358542E0,-1.213376770E0,-5.878725128E0,6.759194183E0
4.056400542E0,-1.021775208E0,-6.032455444E0,6.271508331E0
