"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.666623208E0,-1.762584686E0,-2.397414551E0,-5.000202026E0
4.676665208E0,-3.205583954E0,-1.218166809E0,-5.374274139E0
4.686707208E0,-5.586083679E0,-2.405198364E0,-5.163961487E0
4.696749208E0,-8.187074890E0,-5.538931732E0,-3.220403137E0
4.706791208E0,-1.023571472E1,-9.825417938E0,-1.569336548E0
4.716833208E0,-1.110705276E1,-1.384411102E1,-1.077459412E0
4.726874208E0,-1.080198715E1,-1.672247543E1,-2.054328003E0
4.736916208E0,-9.847721558E0,-1.985710693E1,-3.475472717E0
4.746958208E0,-6.650220795E0,-1.789693314E1,-1.344204712E-1
4.757000208E0,-3.183280334E0,-1.022568558E1,4.284989319E0
4.767042208E0,-2.225571899E0,-5.422623596E0,5.328918457E0
4.777084208E0,-1.838925934E0,-3.205434265E0,4.550986176E0
4.787125208E0,-1.678459625E0,-2.319726105E0,3.507805481E0
4.797167208E0,-1.645079041E0,-2.097438354E0,2.328408051E0
4.807209208E0,-1.635498962E0,-2.462379456E0,1.397793274E0
4.817251208E0,-1.876647491E0,-3.607348480E0,1.604962463E0
4.827293208E0,-2.351310425E0,-5.329068146E0,2.071542206E0
4.837335208E0,-2.762355652E0,-7.505093079E0,2.115700378E0
4.847376208E0,-3.030448151E0,-9.747579803E0,2.685565338E0
4.857418208E0,-3.064726868E0,-1.180804504E1,3.611689453E0
4.867460208E0,-2.526296539E0,-1.345207626E1,3.632047119E0
4.877502208E0,-1.157393188E0,-1.469030136E1,1.308878174E0
4.887544208E0,-3.739224243E-1,-1.513083527E1,-1.222058716E0
4.897586208E0,-3.347039795E-1,-1.455902435E1,-1.795665894E0
4.907627208E0,-1.357676697E-1,-1.286544617E1,-2.042352905E0
4.917669208E0,2.118095398E-1,-1.006746460E1,-2.896177368E0
4.927711208E0,1.682501221E-1,-7.883356476E0,-2.638862457E0
4.937753208E0,-4.869374084E-1,-7.097341003E0,-1.427581329E0
4.947795208E0,-1.329235840E0,-7.256160736E0,-7.114704895E-1
4.957837208E0,-2.012265472E0,-7.565567322E0,1.770817566E-1
4.967878208E0,-2.434088287E0,-7.891289978E0,7.673043823E-1
4.977920208E0,-2.751578064E0,-8.191715240E0,7.728428650E-1
4.987962208E0,-2.883902893E0,-8.452772369E0,6.756948853E-1
4.998004208E0,-2.737657013E0,-8.575816498E0,7.658074951E-1
5.008046208E0,-2.503843231E0,-8.611741791E0,1.209335175E0
5.018088208E0,-2.212848358E0,-8.587492218E0,1.641636200E0
5.028129208E0,-1.980681152E0,-8.553213501E0,1.404229889E0
5.038171208E0,-1.840871887E0,-8.510701904E0,8.173004150E-1
5.048213208E0,-1.725162506E0,-8.389603729E0,3.055146790E-1
5.058255208E0,-1.674268341E0,-8.407865753E0,-1.454974365E-1
5.068297208E0,-1.688339081E0,-8.634793854E0,-4.725672913E-1
5.078339208E0,-1.801503754E0,-8.849297791E0,-8.219407654E-1
5.088380208E0,-1.948947144E0,-8.975934448E0,-9.440867615E-1
5.098422208E0,-2.138902130E0,-9.176367645E0,-8.442443848E-1
5.108464208E0,-2.343077545E0,-9.435179443E0,-7.214996338E-1
5.118506208E0,-2.428998871E0,-9.576186218E0,-7.149133301E-1
5.128548208E0,-2.355950775E0,-9.701924744E0,-6.550378418E-1
5.138590208E0,-2.149380341E0,-1.007195526E1,-3.933819580E-1
5.148631208E0,-1.902693329E0,-1.072534653E1,-1.137634277E-1
5.158673208E0,-1.785936127E0,-1.123204285E1,-7.589218140E-2
5.168715208E0,-1.777254181E0,-1.132993927E1,-4.328997803E-1
5.178757208E0,-1.548380127E0,-1.108115662E1,-7.310797119E-1
5.188799208E0,-9.668394470E-1,-1.080827408E1,-6.113287354E-1
5.198841208E0,-1.938468933E-1,-1.092577972E1,-3.275189209E-1
5.208882208E0,5.788462830E-1,-1.150432663E1,-1.636097717E-1
5.218924208E0,1.142424316E0,-1.244107864E1,-2.755769348E-1
5.228966208E0,1.338067474E0,-1.356509125E1,-3.668870544E-1
5.239008208E0,1.196461945E0,-1.464539474E1,-2.436932373E-1
5.249050208E0,9.443861389E-1,-1.564576447E1,-2.963836670E-1
5.259091208E0,6.664141846E-1,-1.642160110E1,-9.002279663E-1
5.269133208E0,4.095483398E-1,-1.670885376E1,-1.971550140E0
5.279175208E0,9.116043091E-2,-1.635319336E1,-3.128643951E0
5.289217208E0,-2.562670898E-1,-1.538919800E1,-3.656147003E0
5.299259208E0,-5.026547241E-1,-1.397688492E1,-2.900218964E0
5.309301208E0,-9.204359436E-1,-1.224992615E1,-7.322772217E-1
5.319343208E0,-1.792672119E0,-1.054706726E1,9.047186279E-1
5.329384208E0,-2.476899261E0,-9.652527466E0,1.650617523E0
5.339426208E0,-3.139571228E0,-9.241781616E0,1.708996124E0
5.349468208E0,-4.179907837E0,-9.097481689E0,8.472381592E-1
5.359510208E0,-5.428611145E0,-9.566905518E0,-3.115022278E-1
5.369552208E0,-6.515201569E0,-1.081830322E1,-9.693841553E-1
5.379593208E0,-7.261699219E0,-1.210817093E1,-8.990304565E-1
5.389635208E0,-8.065078583E0,-1.292472290E1,-1.033151550E0
5.399677208E0,-9.154213715E0,-1.326661194E1,-1.444346466E0
5.409719208E0,-1.031534912E1,-1.298639465E1,-1.603465576E0
5.419765458E0,-1.008198441E1,-1.199036591E1,-1.861229553E0
5.429807458E0,-7.848479004E0,-1.098849930E1,-1.863025818E0
5.439849458E0,-5.453758850E0,-1.014081207E1,-1.300196228E0
5.449890458E0,-4.159849548E0,-9.220376129E0,-2.993774414E-2
5.459932458E0,-3.053649902E0,-9.012159119E0,2.336341553E0
5.469974458E0,-1.743274841E0,-9.260043640E0,1.980531464E0
5.480016458E0,-4.349954224E-1,-9.065597992E0,8.625064087E-1
5.490058458E0,5.489085388E-1,-8.659193115E0,4.267625427E-1
5.500100458E0,1.140628052E0,-8.488098907E0,-7.244934082E-2
5.510141458E0,1.282383270E0,-8.084238739E0,9.774673462E-2
5.520183458E0,4.830455017E-1,-7.037465515E0,9.593550110E-1
5.530225458E0,-4.763095093E-1,-5.969885559E0,1.996248779E0
5.540267458E0,-1.106199646E0,-5.203179932E0,2.237846375E0
5.550309458E0,-1.698068848E0,-4.644092560E0,1.778601379E0
5.560351458E0,-2.380799103E0,-4.388873291E0,8.818162537E-1
5.570392458E0,-2.994971924E0,-4.018992462E0,2.365081787E-2
5.580434458E0,-3.401676178E0,-3.437002716E0,-4.763095093E-1
5.590476458E0,-3.600612488E0,-2.792592773E0,-6.873706055E-1
5.600518458E0,-3.669020233E0,-2.076182556E0,-9.361532593E-1
5.610560458E0,-3.688330078E0,-1.412911835E0,-1.246607666E0
5.620602458E0,-3.529360657E0,-9.199868774E-1,-1.407223663E0
5.630643458E0,-3.165467377E0,-6.518943787E-1,-1.387015686E0
5.640685458E0,-2.823877716E0,-6.688092041E-1,-1.778751068E0
5.650727458E0,-2.505190430E0,-1.070424042E0,-2.336790619E0
5.660769458E0,-2.198178864E0,-1.788331146E0,-2.993924103E0
5.670811458E0,-2.013313293E0,-3.115022278E0,-4.419409790E0
5.680853458E0,-1.926344147E0,-5.690566406E0,-8.270002441E0
5.690895458E0,-1.276545410E0,-1.017733612E1,-1.539473648E1
5.700936458E0,-2.094145203E-1,-1.619347549E1,-1.834046082E1
5.710978458E0,7.285350037E-1,-2.184063217E1,-1.602447693E1
5.721020458E0,1.294508057E0,-2.532254150E1,-1.105990082E1
5.731062458E0,1.861678619E0,-2.498214935E1,-6.574478302E0
5.741104458E0,2.224075012E0,-1.898591858E1,-6.504873047E0
5.751146458E0,1.424737244E0,-1.181088913E1,-6.184688873E0
5.761187458E0,8.307723999E-2,-7.169191589E0,-5.046306152E0
5.771229458E0,-1.895657959E0,-4.826862488E0,-3.747157745E0
5.781271458E0,-4.709955597E0,-5.652545471E0,-3.359014893E0
5.791313458E0,-7.852819977E0,-9.501042480E0,-4.072131958E0
5.801355458E0,-9.876761169E0,-1.415396667E1,-3.527863770E0
5.811397458E0,-9.959688721E0,-1.682920349E1,-1.611399078E0
5.821438458E0,-9.338031464E0,-1.820963287E1,-1.585203552E0
5.831480458E0,-7.766150208E0,-1.722288483E1,-5.792953491E-1
5.841522458E0,-5.224286041E0,-1.140283768E1,3.287763062E0
5.851564458E0,-3.528312836E0,-6.480922852E0,5.077890472E0
5.861606458E0,-2.564018097E0,-3.892355804E0,3.540138245E0
5.871648458E0,-2.222428436E0,-2.522105255E0,1.802102509E0
5.881689458E0,-2.443219299E0,-2.206411743E0,1.430425415E0
5.891731458E0,-2.747087402E0,-2.600691833E0,1.155447235E0
5.901773458E0,-2.711611176E0,-3.188369751E0,1.166374512E0
5.911815458E0,-2.978356476E0,-4.202211456E0,1.572480011E0
5.921857458E0,-3.405119019E0,-5.991291046E0,2.087409210E0
5.931899458E0,-3.755091248E0,-8.128247223E0,2.834505615E0
5.941941458E0,-3.932622070E0,-1.004111938E1,3.751798096E0
5.951982458E0,-3.731889496E0,-1.168245621E1,4.591551819E0
5.962024458E0,-3.364104309E0,-1.272997787E1,5.241200867E0
5.972066458E0,-2.742746429E0,-1.316916458E1,5.639223175E0
5.982108458E0,-1.189576263E0,-1.287158340E1,4.567002869E0
5.992150458E0,-1.014889526E-1,-1.273027725E1,1.708247681E0
6.002192458E0,7.559280396E-2,-1.290167084E1,-7.668553162E-1
6.012233458E0,5.941145325E-1,-1.246936981E1,-3.917204132E0
6.022275458E0,1.259929962E0,-1.115495316E1,-7.793243866E0
6.032317458E0,1.446442108E0,-9.590107269E0,-7.567064209E0
6.042359458E0,8.599617004E-1,-8.508157196E0,-3.404819641E0
6.052401458E0,-2.830613708E-1,-8.521329803E0,-8.502319336E-1
6.062443458E0,-1.097667389E0,-8.416996765E0,6.548881531E-1
6.072485458E0,-1.577868805E0,-8.193511505E0,2.173779602E0
6.082526458E0,-1.918710022E0,-8.139174500E0,3.026556244E0
6.092568458E0,-2.208956451E0,-8.311166840E0,2.792892151E0
6.102610458E0,-2.374212799E0,-8.660240936E0,2.281405792E0
6.112652458E0,-2.380948792E0,-8.671317902E0,1.838776245E0
6.122694458E0,-2.459834747E0,-8.359965363E0,1.134790192E0
6.132736458E0,-2.591710510E0,-8.056097260E0,1.737886047E-1
6.142777458E0,-2.681224365E0,-7.917036438E0,-5.637277222E-1
6.152819458E0,-2.812950439E0,-7.957602081E0,-1.091979218E0
6.162861458E0,-2.937491455E0,-8.201594696E0,-1.340163116E0
6.172903458E0,-3.042572937E0,-8.754544830E0,-1.429377594E0
6.182945458E0,-3.110531616E0,-9.395661621E0,-1.546583862E0
6.192987458E0,-3.072510681E0,-9.919422455E0,-1.866468658E0
6.203028458E0,-2.822680206E0,-1.030576904E1,-2.388433228E0
6.213070458E0,-2.269730072E0,-1.049138306E1,-2.733765106E0
6.223112458E0,-1.600022736E0,-1.065349594E1,-2.537672882E0
6.233154458E0,-1.015188904E0,-1.078597046E1,-1.841021576E0
6.243196458E0,-6.433621216E-1,-1.090961334E1,-1.206640778E0
6.253238458E0,-2.844085693E-1,-1.102337677E1,-6.276448059E-1
6.263280458E0,2.616558838E-1,-1.106708588E1,3.079096985E-1
6.273321458E0,8.647517395E-1,-1.126497437E1,1.195713501E0
6.283363458E0,1.242117004E0,-1.173709259E1,1.451980591E0
6.293405458E0,1.446292419E0,-1.239362732E1,1.280587006E0
6.303447458E0,1.574425964E0,-1.304342606E1,1.083147583E0
6.313489458E0,1.405427399E0,-1.357871292E1,4.851411438E-1
6.323531458E0,1.005159760E0,-1.416713928E1,-2.884501648E-1
6.333573458E0,5.442681885E-1,-1.486169495E1,-1.240171051E0
6.343614458E0,6.721023560E-2,-1.537138504E1,-2.245480499E0
6.353656458E0,-3.531156921E-1,-1.530851578E1,-2.525398407E0
6.363698458E0,-7.810757446E-1,-1.444032120E1,-1.802102509E0
6.373740458E0,-1.297950897E0,-1.261501694E1,-8.330177307E-1
6.383782458E0,-2.170636139E0,-1.023781036E1,-1.493743744E0
6.393824458E0,-3.267704773E0,-8.433013458E0,-2.571801910E0
6.403865458E0,-4.132456512E0,-7.991731110E0,-1.355581055E0
6.413907458E0,-4.644092560E0,-8.768765259E0,1.049317932E-1
6.423948750E0,-5.019212494E0,-9.561367035E0,1.097517700E0
6.433990750E0,-5.429509277E0,-1.050590286E1,1.189127197E0
6.444032750E0,-5.870641937E0,-1.178454391E1,6.400689697E-1
6.454074750E0,-6.479126587E0,-1.327349762E1,-2.315684509E-1
6.464116750E0,-7.373067627E0,-1.463326996E1,-1.126108246E0
6.474157750E0,-8.757688293E0,-1.556163940E1,-1.926643524E0
6.484199750E0,-1.001686981E1,-1.583092941E1,-2.532284088E0
6.494241750E0,-9.220974884E0,-1.499401978E1,-2.408192139E0
6.504283750E0,-6.430627441E0,-1.298130524E1,-1.390907593E0
6.514325750E0,-3.996239777E0,-1.073402847E1,-7.921527100E-1
6.524367750E0,-2.487078094E0,-9.164392548E0,2.694396973E-1
6.534408750E0,-1.838177490E0,-8.411009216E0,2.833457794E0
6.544450750E0,-8.288264465E-1,-8.889414368E0,4.877307587E0
6.554492750E0,-3.592529297E-2,-8.616382141E0,3.810027008E0
6.564534750E0,6.107299805E-1,-7.920928345E0,5.526507568E-1
6.574576750E0,1.329984283E0,-7.593559113E0,-1.804347839E0
6.584618750E0,1.641935577E0,-7.414681091E0,-2.549647980E0
6.594660750E0,1.140478363E0,-6.768474884E0,-1.401685181E0
6.604701750E0,-2.088157654E-1,-5.426515503E0,5.349874878E-1
6.614743750E0,-1.244811401E0,-4.652624817E0,1.727407837E0
6.624785750E0,-2.097288666E0,-4.435276794E0,1.905986481E0
6.634827750E0,-2.966680756E0,-4.658911743E0,8.702902222E-1
6.644869750E0,-3.715573425E0,-4.708309021E0,2.484832764E-2
6.654911750E0,-4.326602783E0,-4.439617767E0,-3.999682617E-1
6.664952750E0,-4.671036530E0,-3.683390350E0,-6.123765564E-1
6.674994750E0,-4.752467194E0,-2.661166077E0,-7.458988953E-1
6.685036750E0,-4.599635010E0,-1.565893707E0,-1.216819611E0
6.695078750E0,-4.289479980E0,-6.098318481E-1,-1.865121460E0
6.705120750E0,-3.911515961E0,-2.110610962E-1,-2.391277313E0
6.715162750E0,-3.559448090E0,-3.429368591E-1,-2.700833588E0
6.725204750E0,-3.150797882E0,-8.866062927E-1,-2.696043549E0
6.735245750E0,-2.667602692E0,-1.987267456E0,-2.807262268E0
6.745287750E0,-2.160906372E0,-3.655398560E0,-3.679648132E0
6.755329750E0,-1.728605347E0,-6.298003235E0,-5.974076843E0
6.765371750E0,-1.113684082E0,-1.034753220E1,-1.087234085E1
6.775413750E0,1.823208618E-1,-1.607552078E1,-1.570549026E1
6.785455750E0,1.637744293E0,-2.147943329E1,-1.558169769E1
6.795497750E0,2.668500824E0,-2.481359985E1,-1.196162567E1
6.805538750E0,3.378923492E0,-2.516357208E1,-7.747289429E0
6.815580750E0,3.566333771E0,-2.115894974E1,-5.707032166E0
6.825622750E0,1.868863678E0,-1.431233734E1,-5.633684692E0
6.835664750E0,-3.532653809E-2,-9.484277344E0,-4.388274536E0
6.845706750E0,-1.418600006E0,-6.448590088E0,-2.782264252E0
6.855748750E0,-2.096989288E0,-4.865631866E0,-2.439177704E0
6.865790750E0,-2.255359955E0,-4.767885132E0,-3.299438782E0
6.875831750E0,-3.688330078E0,-5.128934326E0,-2.874771881E0
6.885873750E0,-6.333778839E0,-6.008056183E0,-1.075064392E0
6.895915750E0,-8.583750000E0,-7.929310913E0,-2.014061737E0
6.905957750E0,-9.388326874E0,-1.072893906E1,-3.869154053E0
6.915999750E0,-9.384584656E0,-1.413824936E1,-4.339925079E0
6.926041750E0,-8.794362030E0,-1.765174301E1,-5.397326202E0
6.936083750E0,-7.097341003E0,-1.806997330E1,-4.136348419E0
6.946124750E0,-4.953499146E0,-1.406639877E1,1.661544800E-1
6.956166750E0,-3.615731049E0,-9.148675232E0,3.561094666E0
6.966208750E0,-2.808310089E0,-6.209986267E0,4.096381531E0
6.976250750E0,-2.166444855E0,-4.262536011E0,3.959715729E0
6.986292750E0,-1.959125977E0,-3.398383026E0,3.655697937E0
6.996334750E0,-1.954485626E0,-3.167862396E0,3.183280334E0
7.006376750E0,-1.862876129E0,-3.390898590E0,2.835703125E0
7.016417750E0,-1.796114960E0,-4.378544769E0,2.860252075E0
7.026459750E0,-1.856589203E0,-6.268364868E0,3.156935120E0
7.036501750E0,-2.089504852E0,-8.228089600E0,3.322490845E0
7.046543750E0,-2.073637848E0,-9.925709381E0,3.316054230E0
7.056585750E0,-1.693578186E0,-1.159788208E1,3.296295319E0
7.066627750E0,-1.131197662E0,-1.319356384E1,2.506837006E0
7.076669750E0,-6.969506836E-1,-1.438553513E1,1.498234406E0
7.086710750E0,-3.784130859E-1,-1.469284607E1,7.649093628E-1
7.096752750E0,7.858657837E-2,-1.364158218E1,-5.081932068E-1
7.106794750E0,5.029541016E-1,-1.145178589E1,-2.818039856E0
7.116836750E0,3.459306335E-1,-9.335187378E0,-4.788542175E0
7.126878750E0,-6.466552734E-2,-7.958799591E0,-4.055965576E0
7.136920750E0,-6.527925110E-1,-7.128925323E0,-1.963916016E0
7.146961750E0,-1.337468719E0,-6.773115234E0,-4.212240601E-1
7.157003750E0,-1.916464691E0,-6.963369598E0,3.571572876E-1
7.167045750E0,-2.302212524E0,-7.516020355E0,1.031654663E0
7.177087750E0,-2.437531128E0,-8.040230255E0,1.668879547E0
7.187129750E0,-2.467019806E0,-8.525072021E0,1.878593445E0
7.197171750E0,-2.440674591E0,-9.166637878E0,1.748963013E0
7.207213750E0,-2.320175171E0,-9.673633575E0,1.404678955E0
7.217255750E0,-2.053280182E0,-9.878407745E0,8.725355530E-1
7.227296750E0,-1.705104218E0,-9.857900391E0,1.730401611E-1
7.237338750E0,-1.428329773E0,-9.748477936E0,-5.831872559E-1
7.247380750E0,-1.307680664E0,-9.691147156E0,-1.199006653E0
7.257422750E0,-1.304537201E0,-9.783505096E0,-1.617985382E0
7.267464750E0,-1.379082184E0,-9.864636383E0,-1.748064880E0
7.277506750E0,-1.556762695E0,-9.921069031E0,-1.755100250E0
7.287548750E0,-1.728605347E0,-1.004336472E1,-1.768721924E0
7.297589750E0,-1.772913208E0,-1.014171021E1,-1.773362274E0
7.307631750E0,-1.664837952E0,-1.012719040E1,-1.530417480E0
7.317673750E0,-1.474284210E0,-1.009889923E1,-9.954299927E-1
7.327715750E0,-1.294508057E0,-1.017838394E1,-4.120930481E-1
7.337757750E0,-1.209335175E0,-1.046384033E1,-3.128494263E-2
7.347799750E0,-1.152902527E0,-1.087443649E1,-9.984237671E-2
7.357841750E0,-1.052760773E0,-1.112127319E1,-3.245251465E-1
7.367882750E0,-8.948391724E-1,-1.125898682E1,-2.880010986E-1
7.377924750E0,-7.354206848E-1,-1.138547379E1,6.601272583E-2
7.387966750E0,-5.879772949E-1,-1.159219391E1,3.001258850E-1
7.398008750E0,-4.599934387E-1,-1.191462341E1,9.131011963E-2
7.408050750E0,-3.606001282E-1,-1.233884125E1,-4.056564331E-1
7.418093375E0,-2.423460388E-1,-1.296663574E1,-8.740324402E-1
7.428135375E0,-8.921447754E-2,-1.382270554E1,-1.085991669E0
7.438176375E0,1.034349060E-1,-1.466081268E1,-1.407822418E0
7.448218375E0,3.058140564E-1,-1.528142212E1,-2.047891388E0
7.458260375E0,4.450245667E-1,-1.545296539E1,-2.278112640E0
7.468302375E0,4.888833618E-1,-1.494372437E1,-1.431173859E0
7.478344375E0,3.719764709E-1,-1.343276642E1,-5.478607178E-2
