"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.898682875E0,-3.327430573E0,-1.148351990E1,-2.701432343E0
3.908624875E0,-1.356479187E0,-1.038300842E1,-1.917512512E0
3.918566875E0,4.043092346E-1,-9.607770538E0,-1.177152100E0
3.928508875E0,1.819466400E0,-9.156009979E0,-1.127156067E0
3.938451875E0,2.715054016E0,-8.807534637E0,-1.058898010E0
3.948393875E0,2.886148224E0,-8.747808838E0,-4.272116089E-1
3.958335875E0,2.842588806E0,-9.126521301E0,-1.814227295E-1
3.968277875E0,1.980531464E0,-9.622440033E0,-2.164498901E-1
3.978219875E0,8.574169922E-1,-1.041773621E1,-3.005749512E-1
3.988161875E0,-2.439926147E-1,-1.093251572E1,-2.737806702E-1
3.998103875E0,-1.075663147E0,-1.077354630E1,-3.903881836E-1
4.008045875E0,-1.552870789E0,-1.025801834E1,-5.041516113E-1
4.017987875E0,-1.516197052E0,-9.638905792E0,-8.777746582E-1
4.027929875E0,-1.221909027E0,-9.201515350E0,-1.137783966E0
4.037872875E0,-9.490264893E-1,-9.069789276E0,-1.546134796E0
4.047814875E0,-8.246351624E-1,-9.103618927E0,-1.979633331E0
4.057756875E0,-7.592211914E-1,-9.211694183E0,-2.219434662E0
4.067698875E0,-7.203021240E-1,-9.330397339E0,-2.149530029E0
4.077640875E0,-7.123686218E-1,-9.496551819E0,-1.804497528E0
4.087582875E0,-5.309458923E-1,-9.771829376E0,-1.504970398E0
4.097524875E0,-4.435276794E-1,-9.820029144E0,-1.329535217E0
4.107466875E0,-3.658392334E-1,-9.781858521E0,-1.238823853E0
4.117408875E0,-2.401007080E-1,-9.705966339E0,-1.132245483E0
4.127350875E0,-1.800755310E-1,-9.532926178E0,-1.074016571E0
4.137293875E0,-7.589218140E-2,-9.432634735E0,-1.235530701E0
4.147235875E0,5.224136353E-2,-9.359287262E0,-1.291963348E0
4.157177875E0,1.802252197E-1,-9.333989868E0,-1.349294128E0
4.167119875E0,3.546125793E-1,-9.437724152E0,-1.126856689E0
4.177061875E0,5.528004456E-1,-9.748627625E0,-9.985734558E-1
4.187003875E0,6.942562866E-1,-9.871821442E0,-9.762698364E-1
4.196945875E0,7.812254333E-1,-9.934541016E0,-1.004111938E0
4.206887875E0,7.198530579E-1,-9.835746460E0,-9.735754395E-1
4.216829875E0,6.489006042E-1,-9.741442566E0,-1.245859222E0
4.226771875E0,5.147795105E-1,-9.772877197E0,-1.511257324E0
4.236714875E0,4.168830872E-1,-9.902357941E0,-1.635648651E0
4.246656875E0,3.785627747E-1,-1.002630020E1,-1.606908417E0
4.256598875E0,3.576063538E-1,-1.006387207E1,-1.487157440E0
4.266540875E0,2.691403198E-1,-9.990075531E0,-1.247206421E0
4.276482875E0,5.763015747E-2,-9.846973114E0,-9.870474243E-1
4.286424875E0,-2.368075562E-1,-9.959688721E0,-8.080197144E-1
4.296366875E0,-4.855902100E-1,-1.052985306E1,-7.455995178E-1
4.306308875E0,-6.697073364E-1,-1.127006378E1,-7.309300232E-1
4.316250875E0,-8.774752808E-1,-1.172841064E1,-7.318281555E-1
4.326193875E0,-1.405726776E0,-1.185804108E1,-8.128097534E-1
4.336135875E0,-2.197580109E0,-1.165147064E1,-9.800120544E-1
4.346077875E0,-2.747386780E0,-1.140478363E1,-9.747729492E-1
4.356019875E0,-2.823428650E0,-1.150776947E1,-4.944218445E-1
4.365961875E0,-2.679727478E0,-1.222777222E1,-1.631607056E-2
4.375903875E0,-2.600093079E0,-1.350581451E1,-1.916015625E-2
4.385845875E0,-2.665207672E0,-1.471170685E1,-1.104702759E-1
4.395787875E0,-2.680775299E0,-1.463536560E1,1.646575928E-2
4.405729875E0,-2.846630402E0,-1.344249619E1,9.921368408E-1
4.415671875E0,-3.008294220E0,-1.279464340E1,1.821562042E0
4.425614875E0,-3.103795624E0,-1.294133835E1,2.344125366E0
4.435556875E0,-3.237617340E0,-1.293699738E1,2.434387665E0
4.445498875E0,-3.413950653E0,-1.231833389E1,2.051034851E0
4.455440875E0,-3.463048553E0,-1.103714813E1,1.078656921E0
4.465382875E0,-2.859503632E0,-9.761949921E0,-1.429527283E-1
4.475324875E0,-1.320404205E0,-8.883277130E0,-8.783734131E-1
4.485266875E0,9.804611206E-1,-9.159901886E0,-2.788700867E-1
4.495208875E0,3.421734467E0,-1.148007706E1,4.655319214E-2
4.505150875E0,5.422174530E0,-1.507515106E1,-1.757794647E0
4.515092875E0,5.961502991E0,-1.706451416E1,-4.320166168E0
4.525035875E0,5.195695496E0,-1.664149384E1,-5.723797302E0
4.534977875E0,3.301534424E0,-1.430829575E1,-5.124743042E0
4.544919875E0,9.584568787E-1,-1.246083755E1,-2.489323425E0
4.554861875E0,-3.543132019E-1,-1.165431473E1,-5.225633240E-1
4.564803875E0,-1.639690247E0,-1.048000671E1,9.958790588E-1
4.574745875E0,-2.624941406E0,-1.013153137E1,1.738185425E0
4.584687875E0,-2.689008179E0,-1.050455566E1,1.285227356E0
4.594629875E0,-2.532433777E0,-1.102307739E1,3.514691162E-1
4.604571875E0,-2.132315826E0,-1.085527634E1,6.062393188E-2
4.614513875E0,-1.511556702E0,-1.031744476E1,1.749861145E-1
4.624456875E0,-5.828878784E-1,-9.756710815E0,3.579057312E-1
4.634398875E0,4.188290405E-1,-9.298663330E0,3.517684937E-2
4.644340875E0,1.157393188E0,-8.769962769E0,-2.094145203E-1
4.654282875E0,1.754202118E0,-8.003556519E0,-5.331912231E-1
4.664224875E0,2.243833923E0,-7.416776733E0,-7.101232910E-1
4.674166875E0,2.480940857E0,-6.881639557E0,-7.842192078E-1
4.684108875E0,2.472707977E0,-6.735842743E0,-7.701484680E-1
4.694050875E0,2.464624786E0,-6.801256714E0,-8.463400269E-1
4.703992875E0,2.560126190E0,-6.868616638E0,-8.141569519E-1
4.713935875E0,2.481389923E0,-6.749314728E0,-4.107458496E-1
4.723878542E0,2.426603851E0,-6.329288177E0,-2.472857666E-1
4.733820542E0,2.385888519E0,-5.796995087E0,6.271957397E-2
4.743762542E0,2.350711670E0,-5.247038727E0,2.076182556E-1
4.753704542E0,2.254312134E0,-4.779111786E0,2.722837830E-1
4.763646542E0,2.076332245E0,-4.403393097E0,2.432441711E-1
4.773588542E0,1.838327179E0,-4.099524994E0,1.507365417E-1
4.783530542E0,1.574126587E0,-3.881578217E0,1.842668152E-1
4.793472542E0,1.246757355E0,-3.733087006E0,3.276686096E-1
4.803414542E0,8.461903381E-1,-3.607348480E0,5.960604858E-1
4.813357542E0,4.571493530E-1,-3.666774902E0,1.106648712E0
4.823299542E0,1.118174744E-1,-4.102518768E0,1.977088623E0
4.833241542E0,-5.257067871E-1,-4.870571594E0,3.360362091E0
4.843183542E0,-1.747615814E0,-6.159541168E0,5.107678528E0
4.853125542E0,-3.265010376E0,-7.967032471E0,6.546935577E0
4.863067542E0,-4.737947388E0,-1.009560608E1,7.459438019E0
4.873009542E0,-6.490502930E0,-1.252250931E1,8.543334045E0
4.882951542E0,-8.282426605E0,-1.540521469E1,8.942553864E0
4.892893542E0,-9.631421356E0,-1.852038666E1,7.350015564E0
4.902835542E0,-1.005504044E1,-2.087813370E1,5.943540344E0
4.912778542E0,-9.677974548E0,-2.082484451E1,7.387587433E0
4.922720542E0,-8.502019958E0,-1.773856247E1,8.220605164E0
4.932662542E0,-7.217091980E0,-1.262774048E1,7.012916565E0
4.942604542E0,-5.996380463E0,-6.951843567E0,5.216502228E0
4.952546542E0,-4.209845581E0,-1.603166199E0,2.736609192E0
4.962488542E0,-1.498683472E0,1.167572021E0,-9.304650879E-1
4.972430542E0,2.749332733E0,-6.506968689E-1,-4.679568787E0
4.982372542E0,7.479496307E0,-5.351072388E0,-4.655917969E0
4.992314542E0,1.065169968E1,-1.131077911E1,-1.524878998E0
5.002257542E0,1.124850861E1,-1.862352219E1,-9.864486694E-2
5.012199542E0,9.705217896E0,-2.509037430E1,2.950963440E0
5.022141542E0,5.314548340E0,-2.895623520E1,8.983418884E0
5.032083542E0,-1.986818390E0,-2.503768387E1,4.974904633E0
5.042025542E0,-7.004384308E0,-1.657578049E1,8.017327881E-1
5.051967542E0,-8.351882172E0,-9.016051025E0,-6.562353516E-1
5.061909542E0,-4.946314087E0,-3.454216919E0,-1.613045654E0
5.071851542E0,3.653901672E-1,-3.963757324E-1,1.188528442E-1
5.081793542E0,5.903723145E0,2.436932373E-1,2.418820038E0
5.091735542E0,1.012434631E1,-1.737436981E0,1.278042297E0
5.101678542E0,9.943522339E0,-5.189109192E0,-3.208727417E0
5.111620542E0,5.892945557E0,-8.460705872E0,-4.220473480E0
5.121562542E0,1.089584198E0,-1.125210114E1,-3.525768127E0
5.131504542E0,-3.597019958E0,-1.309566742E1,-4.558470612E0
5.141446542E0,-7.551197205E0,-1.299028656E1,-6.067482605E0
5.151388542E0,-8.951086121E0,-1.130763565E1,-5.317392426E0
5.161330542E0,-8.051456909E0,-9.376052399E0,-3.097957764E0
5.171272542E0,-5.488935699E0,-8.201445007E0,-6.442602539E-1
5.181214542E0,-1.750310211E0,-8.250692596E0,1.113684082E0
5.191156542E0,1.271455994E0,-9.201964417E0,1.592987366E0
5.201099542E0,3.398682404E0,-1.013512390E1,2.087708588E0
5.211041542E0,4.559668121E0,-1.051847672E1,2.327060852E0
5.220983542E0,4.926106110E0,-1.038255936E1,1.850601654E0
5.230925542E0,3.849395142E0,-9.460177460E0,5.466632080E-1
5.240867542E0,1.751208344E0,-8.833730164E0,-7.876620483E-1
5.250809542E0,-1.499880981E-1,-8.854985962E0,-1.880689087E0
5.260751542E0,-1.320104828E0,-8.971593475E0,-3.091072083E0
5.270693542E0,-1.992207184E0,-9.005423126E0,-3.425925751E0
5.280635542E0,-2.229463806E0,-9.113947449E0,-2.755919037E0
5.290577542E0,-1.943857727E0,-9.369765472E0,-1.857487335E0
5.300520542E0,-1.302890625E0,-9.458530884E0,-1.069226532E0
5.310462542E0,-4.111949158E-1,-9.512718201E0,-5.135820007E-1
5.320404542E0,3.698808289E-1,-9.639953613E0,-9.505233765E-2
5.330346542E0,8.662486267E-1,-9.273365936E0,-2.174977112E-1
5.340288542E0,9.641450500E-1,-8.974736938E0,-7.339237976E-1
5.350230542E0,7.460485840E-1,-8.769364014E0,-1.217418365E0
5.360172542E0,3.543132019E-1,-8.696914673E0,-1.494791565E0
5.370114542E0,7.783813477E-3,-8.833879852E0,-1.598675537E0
5.380056542E0,-1.811233521E-1,-8.988358612E0,-1.544338531E0
5.389999542E0,-1.788780212E-1,-9.214238892E0,-1.493594055E0
5.399941542E0,-1.606159973E-1,-9.450747070E0,-1.378483429E0
5.409883542E0,-1.868115234E-1,-9.694739685E0,-1.443298645E0
5.419825542E0,-2.775228882E-1,-1.000803818E1,-1.643133087E0
5.429767542E0,-4.011657715E-1,-1.034319122E1,-1.769021301E0
5.439709542E0,-5.423222351E-1,-1.053973251E1,-1.523980865E0
5.449651542E0,-7.511380005E-1,-1.037941589E1,-8.873547363E-1
5.459593542E0,-1.105900269E0,-9.999805298E0,-3.697311401E-1
5.469535542E0,-1.504221954E0,-9.763596497E0,-4.894821167E-1
5.479477542E0,-1.736538849E0,-1.000444565E1,-7.908055115E-1
5.489419542E0,-1.599573669E0,-1.059377014E1,-7.550299072E-1
5.499362542E0,-1.166823578E0,-1.117755615E1,-3.221301270E-1
5.509304542E0,-9.184899902E-1,-1.136571487E1,9.744735718E-2
5.519246542E0,-9.858499146E-1,-1.149759064E1,-3.653901672E-1
5.529188542E0,-1.443148956E0,-1.144040955E1,-1.038989410E0
5.539130542E0,-1.962568817E0,-1.136032608E1,-1.262774048E0
5.549072542E0,-2.182760925E0,-1.160761185E1,-1.000369720E0
5.559014542E0,-2.246378632E0,-1.204784637E1,-3.402424622E-1
5.568956542E0,-2.419119415E0,-1.292157944E1,2.115101624E-1
5.578898542E0,-2.807711334E0,-1.440544373E1,2.878514099E-1
5.588841542E0,-3.238216095E0,-1.553559357E1,2.270777893E-1
5.598783542E0,-3.515439606E0,-1.491393631E1,8.024812317E-1
5.608725542E0,-3.511098633E0,-1.355311615E1,2.163600769E0
5.618667542E0,-3.340303802E0,-1.278745834E1,3.570075989E0
5.628609542E0,-3.207978973E0,-1.235845047E1,4.230203247E0
5.638551542E0,-3.091521149E0,-1.170910080E1,3.355871429E0
5.648493542E0,-2.518961792E0,-1.079884369E1,1.372795258E0
5.658435542E0,-1.584604797E0,-9.464518433E0,-1.362167358E-2
5.668377542E0,1.056802368E-1,-8.573421478E0,-1.283580780E0
5.678320542E0,2.342628479E0,-9.348958740E0,-2.687960358E0
5.688262542E0,4.033661957E0,-1.202209991E1,-3.276985474E0
5.698204542E0,5.565127258E0,-1.596714615E1,-4.804109802E0
5.708146542E0,6.245312805E0,-1.855077347E1,-5.777385864E0
5.718088542E0,5.022805023E0,-1.746672775E1,-4.462819519E0
5.728030000E0,2.473606110E0,-1.441891571E1,-2.057321777E0
5.737972000E0,8.262817383E-2,-1.190983337E1,-4.167333984E-1
5.747914000E0,-1.673519897E0,-1.003228775E1,2.121089172E-1
5.757856000E0,-3.343746643E0,-8.642278290E0,9.940827942E-1
5.767798000E0,-4.440366211E0,-8.028554535E0,1.179098053E0
5.777741000E0,-4.389621735E0,-8.542136536E0,7.355703735E-1
5.787683000E0,-3.295995941E0,-9.907147980E0,3.832031250E-1
5.797625000E0,-1.994901581E0,-1.068163742E1,2.775228882E-1
5.807567000E0,-5.767506409E-1,-1.088506439E1,1.324745178E-1
5.817509000E0,7.051835632E-1,-1.067579956E1,-9.789642334E-2
5.827451000E0,1.632355499E0,-1.002839584E1,-1.920506287E-1
5.837393000E0,2.202968903E0,-9.083860016E0,-5.216651917E-1
5.847335000E0,2.235451355E0,-8.173004150E0,-7.547305298E-1
5.857277000E0,1.919458466E0,-7.551496582E0,-6.604266357E-1
5.867219000E0,1.699116669E0,-7.240293732E0,-5.882766724E-1
5.877162000E0,1.508263550E0,-7.191195831E0,-3.598516846E-1
5.887104000E0,1.498833160E0,-7.446265411E0,-3.736230469E-1
5.897046000E0,1.746418304E0,-7.721393280E0,-5.984555054E-1
5.906988000E0,2.078427887E0,-7.847730560E0,-5.424719238E-1
5.916930000E0,2.422412567E0,-7.811505890E0,-4.071533203E-1
5.926872000E0,2.539469147E0,-7.382348328E0,-1.121168518E-1
5.936814000E0,2.440973969E0,-6.843468933E0,2.218386841E-1
5.946756000E0,2.222727814E0,-6.351591797E0,2.227368164E-1
5.956698000E0,1.928888855E0,-5.803132324E0,1.932481384E-1
5.966640000E0,1.597478027E0,-5.358257446E0,3.017724609E-1
5.976583000E0,1.309027863E0,-4.922214203E0,2.820135498E-1
5.986525000E0,1.019230499E0,-4.634362793E0,3.158432007E-1
5.996467000E0,7.572752380E-1,-4.513264618E0,4.860392761E-1
6.006409000E0,5.096900940E-1,-4.546944580E0,9.839039612E-1
6.016351000E0,1.568737793E-1,-4.794679413E0,1.877695312E0
6.026293000E0,-3.050656128E-1,-5.400469666E0,3.046614532E0
6.036235000E0,-1.129251709E0,-6.283782806E0,4.023034058E0
6.046177000E0,-2.462828522E0,-7.373516693E0,4.912484436E0
6.056119000E0,-3.971840515E0,-8.670419769E0,5.690267029E0
6.066062000E0,-5.510490875E0,-1.022523651E1,6.406078491E0
6.076004000E0,-7.433990936E0,-1.202030365E1,6.919959869E0
6.085946000E0,-9.317524109E0,-1.432281555E1,6.138884125E0
6.095888000E0,-1.040905426E1,-1.655871597E1,4.362977142E0
6.105830000E0,-1.050231033E1,-1.798315384E1,5.904172211E0
6.115772000E0,-1.021430923E1,-1.804871750E1,9.765392761E0
6.125714000E0,-9.119635620E0,-1.608330460E1,9.279503174E0
6.135656000E0,-7.786507874E0,-1.113264954E1,6.716233521E0
6.145598000E0,-5.945935364E0,-6.040538635E0,4.742737427E0
6.155540000E0,-3.161874847E0,-2.462229767E0,2.057920532E0
6.165483000E0,7.957452393E-1,-1.997895355E0,-1.472637634E0
6.175425000E0,5.809269562E0,-5.182672577E0,-3.317251740E0
6.185367000E0,1.062310913E1,-1.127350662E1,-2.980152740E0
6.195309000E0,1.207314377E1,-1.847368378E1,-1.017583923E0
6.205251000E0,1.038076309E1,-2.290432022E1,1.908381500E0
6.215193000E0,7.074887695E0,-2.542208450E1,7.384743347E0
6.225135000E0,2.047741699E-1,-2.241648468E1,3.845054169E0
6.235077000E0,-6.012397156E0,-1.400068542E1,-3.742218018E-1
6.245019000E0,-8.338559875E0,-7.067852325E0,-3.006797333E0
6.254961000E0,-7.344926147E0,-2.337539063E0,-5.163811798E0
6.264904000E0,-2.626438293E0,-5.007087708E-1,-4.169429626E0
6.274846000E0,3.148851929E0,-1.290466461E0,-1.221609650E0
6.284788000E0,7.195237427E0,-3.920347595E0,1.128054199E0
6.294730000E0,7.889044647E0,-7.549550629E0,-7.529342651E-2
6.304672000E0,5.574407959E0,-1.072549622E1,-1.811532898E0
6.314614000E0,1.953138428E0,-1.272443939E1,-1.784738617E0
6.324556000E0,-1.776954803E0,-1.305764648E1,-2.881507874E0
6.334498000E0,-4.544549561E0,-1.188273972E1,-5.154531097E0
6.344440000E0,-5.780978394E0,-9.887538757E0,-5.552852783E0
6.354382000E0,-4.859344940E0,-8.135581970E0,-3.599564667E0
6.364325000E0,-2.663112030E0,-7.799081726E0,-1.165925446E0
6.374267000E0,-5.493576050E-1,-8.663983154E0,4.712200928E-1
6.384209000E0,1.319356384E0,-9.751322021E0,7.051835632E-1
6.394151000E0,2.814447327E0,-1.044183609E1,5.150788879E-1
6.404093000E0,3.867806854E0,-1.071681427E1,7.071295166E-1
6.414035000E0,3.909869385E0,-1.023855881E1,8.463400269E-1
6.423977000E0,3.083737335E0,-9.558073883E0,3.300636292E-1
6.433919000E0,1.622625732E0,-9.322613525E0,6.735992432E-2
6.443861000E0,2.782713318E-1,-9.376950531E0,-4.834945679E-1
6.453804000E0,-6.098318481E-1,-9.653425598E0,-1.093625793E0
6.463746000E0,-1.097218323E0,-9.769284668E0,-1.409468994E0
6.473688000E0,-1.291065216E0,-9.612859955E0,-1.459764404E0
6.483630000E0,-1.202748871E0,-9.323661346E0,-1.423539734E0
6.493572000E0,-8.804690552E-1,-8.950187988E0,-1.438209229E0
6.503514000E0,-4.810995483E-1,-8.659791870E0,-1.154249725E0
6.513456000E0,-3.487747192E-2,-8.442593536E0,-8.196954346E-1
6.523398000E0,2.712359619E-1,-8.635542297E0,-8.701405334E-1
6.533340000E0,3.721261597E-1,-8.869805145E0,-1.252744904E0
6.543282000E0,8.113128662E-2,-8.960516510E0,-1.467548218E0
6.553225000E0,-3.022215271E-1,-8.885971527E0,-1.606908417E0
6.563167000E0,-5.583389282E-1,-8.785829773E0,-1.578467560E0
6.573109000E0,-3.885919189E-1,-9.175768890E0,-1.566193085E0
6.583051000E0,1.451980591E-2,-9.497300262E0,-1.323547668E0
6.592993000E0,5.001100159E-1,-9.805958405E0,-1.018182678E0
6.602935000E0,8.713380432E-1,-1.009036697E1,-6.420149231E-1
6.612877000E0,1.034648438E0,-1.024888733E1,-4.436773682E-1
6.622819000E0,9.798623657E-1,-1.031834290E1,-5.722599792E-1
6.632761000E0,7.117698669E-1,-1.036115387E1,-6.128256226E-1
6.642703000E0,3.314108276E-1,-1.047162415E1,-5.132826233E-1
6.652646000E0,-8.666976929E-2,-1.057460999E1,-9.460327148E-2
6.662588000E0,-4.882846069E-1,-1.055709641E1,2.995271301E-1
6.672530000E0,-9.163943481E-1,-1.047536636E1,3.635939026E-1
6.682472000E0,-1.461261292E0,-1.036923706E1,-2.478845215E-1
6.692414000E0,-2.085762634E0,-1.024888733E1,-1.348545685E0
6.702356000E0,-2.543211365E0,-1.016850449E1,-2.041604462E0
6.712298000E0,-2.527044983E0,-1.069046906E1,-2.267185364E0
6.722243250E0,-2.194137268E0,-1.127335693E1,-1.735940094E0
6.732185250E0,-1.789678345E0,-1.184247345E1,-9.761201477E-1
6.742127250E0,-1.638193359E0,-1.232851273E1,-5.776487732E-1
6.752070250E0,-2.124831390E0,-1.291873535E1,-2.833607483E-1
6.762012250E0,-2.926564178E0,-1.376283005E1,-4.095483398E-1
6.771954250E0,-3.661236420E0,-1.458357330E1,-5.712121582E-1
6.781896250E0,-4.066144409E0,-1.446127762E1,-1.193019104E-1
6.791838250E0,-4.301904144E0,-1.351150269E1,9.496252441E-1
6.801780250E0,-4.362528076E0,-1.299238220E1,1.890568542E0
6.811722250E0,-4.255201263E0,-1.303115158E1,2.300266571E0
6.821664250E0,-4.119583282E0,-1.301767960E1,2.837948456E0
6.831606250E0,-3.647914124E0,-1.257235565E1,3.229085083E0
6.841548250E0,-2.571502533E0,-1.174757080E1,2.361788635E0
6.851491250E0,-1.276096344E0,-1.059272232E1,9.768685913E-1
6.861433250E0,-1.118174744E-1,-9.098978577E0,1.312770081E-1
6.871375250E0,1.197210388E0,-8.038583679E0,-1.767823792E0
6.881317250E0,2.327210541E0,-8.527167664E0,-4.721331940E0
6.891259250E0,2.609822845E0,-1.123683289E1,-5.445975037E0
6.901201250E0,2.557132416E0,-1.459689560E1,-5.270689545E0
6.911143250E0,2.532433777E0,-1.658895309E1,-5.171146545E0
6.921085250E0,1.657353516E0,-1.601579498E1,-3.407663727E0
6.931027250E0,3.953279114E-1,-1.418135971E1,-1.718276825E0
6.940969250E0,-6.036946106E-1,-1.267159927E1,-8.014334106E-1
6.950912250E0,-1.593586121E0,-1.125060425E1,-1.466949463E-2
6.960854250E0,-2.492167511E0,-9.794881439E0,-2.540217590E-1
