"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.349911750E1,7.330855408E0,-3.601061554E0,-2.755320282E0
1.350915950E1,5.951174469E0,-4.743635559E0,-3.089874573E0
1.351920250E1,4.728966064E0,-5.633085938E0,-3.394640808E0
1.352924450E1,3.786675568E0,-6.269412689E0,-2.950813751E0
1.353928750E1,3.140619049E0,-6.409221954E0,-2.496658173E0
1.354932950E1,2.848875732E0,-6.585255890E0,-1.799707489E0
1.355937250E1,2.717598724E0,-6.827901306E0,-1.078656921E0
1.356941450E1,2.646047516E0,-7.439679108E0,-2.139051819E-1
1.357945750E1,2.341131592E0,-7.939040680E0,3.598516846E-1
1.358950050E1,1.911824341E0,-8.155640259E0,2.927911377E-1
1.359954250E1,1.719324646E0,-8.339308319E0,-5.038522339E-1
1.360958550E1,1.471440125E0,-8.370293884E0,-1.013692017E0
1.361962750E1,1.385518799E0,-8.107739868E0,-1.647474060E0
1.362967050E1,1.328637085E0,-7.790399780E0,-2.006876678E0
1.363971250E1,1.343755646E0,-7.663463745E0,-2.016157379E0
1.364975550E1,1.459465027E0,-7.619754639E0,-1.707349548E0
1.365979750E1,1.680555267E0,-7.499704285E0,-1.006956024E0
1.366984050E1,1.974693604E0,-7.614964600E0,-6.574328613E-1
1.367988350E1,2.226769409E0,-7.669151917E0,-4.659809875E-1
1.368992550E1,2.420466614E0,-7.968229980E0,-3.526666260E-1
1.369996850E1,2.658471680E0,-7.944579163E0,-3.737727356E-1
1.371001050E1,2.855312347E0,-8.311316528E0,-3.537144470E-1
1.372005350E1,3.024909668E0,-8.954978027E0,-3.420387268E-1
1.373009550E1,2.964435425E0,-9.062005463E0,-1.032852173E-1
1.374013850E1,2.859204254E0,-9.169631653E0,6.646179199E-2
1.375018050E1,2.793490906E0,-9.421108704E0,8.098159790E-2
1.376022350E1,2.594105530E0,-9.381890259E0,2.791694641E-1
1.377026650E1,2.366578674E0,-9.208850098E0,2.644999695E-1
1.378030850E1,2.098935242E0,-8.867260437E0,1.740879822E-1
1.379035150E1,1.855242004E0,-8.575816498E0,-1.508862305E-1
1.380039350E1,1.651066589E0,-8.452323303E0,-5.071453857E-1
1.381043650E1,1.462309113E0,-8.429271240E0,-7.929011536E-1
1.382047850E1,1.385369110E0,-8.486901398E0,-9.970765686E-1
1.383052150E1,1.369801483E0,-8.590036926E0,-1.022673340E0
1.384056350E1,1.426832886E0,-8.665330353E0,-8.226892090E-1
1.385060650E1,1.582359467E0,-8.778944092E0,-6.084846497E-1
1.386064950E1,1.670975189E0,-9.007818146E0,-5.397775269E-1
1.387069150E1,1.748963013E0,-9.499096527E0,-6.126759338E-1
1.388073450E1,1.885179749E0,-1.017598892E1,-7.527845764E-1
1.389077650E1,2.024989014E0,-1.098565521E1,-9.485774231E-1
1.390081950E1,2.169887695E0,-1.193318481E1,-1.141675873E0
1.391086150E1,2.200274506E0,-1.275273056E1,-1.274898834E0
1.392090450E1,2.101629639E0,-1.335747299E1,-1.345252533E0
1.393094650E1,2.087558899E0,-1.400472702E1,-1.539698181E0
1.394098950E1,2.287543030E0,-1.476484634E1,-1.803749084E0
1.395103250E1,2.534080353E0,-1.526495636E1,-1.803599396E0
1.396107450E1,2.790946198E0,-1.522948013E1,-1.861079865E0
1.397111750E1,2.833457794E0,-1.476424759E1,-2.279459839E0
1.398115950E1,2.754422150E0,-1.421459061E1,-2.947071533E0
1.399120250E1,3.320395203E0,-1.378393616E1,-3.756288757E0
1.400124450E1,4.500391388E0,-1.294388306E1,-4.336631927E0
1.401128750E1,6.317313080E0,-1.192555069E1,-4.398752747E0
1.402132950E1,8.359665985E0,-1.072265213E1,-4.306993561E0
1.403137250E1,1.032103729E1,-9.339079285E0,-4.015250244E0
1.404141550E1,1.163186142E1,-8.433761902E0,-2.548300781E0
1.405145750E1,1.128233826E1,-7.013215942E0,-1.454225922E0
1.406150050E1,9.275760956E0,-4.614903259E0,-1.365759888E0
1.407154250E1,6.876550140E0,-3.590882721E0,3.466790771E-1
1.408158550E1,5.160219269E0,-4.082310791E0,5.986051941E-1
1.409162750E1,3.829037476E0,-4.752018127E0,8.403524780E-1
1.410167050E1,2.549049225E0,-5.193001099E0,1.008303223E0
1.411171350E1,1.497336273E0,-5.757926331E0,7.081773376E-1
1.412175550E1,7.572752380E-1,-6.568341064E0,1.899549866E-1
1.413179850E1,3.529660034E-1,-7.718399506E0,-5.771997070E-1
1.414184050E1,1.142124939E-1,-8.760532379E0,-1.008752289E0
1.415188350E1,1.996847534E-1,-9.395212555E0,-1.111887817E0
1.416192487E1,5.736071777E-1,-9.760752411E0,-1.549427948E0
1.417196787E1,1.467697906E0,-9.601782990E0,-2.321971436E0
1.418200988E1,2.591411133E0,-9.455237732E0,-2.250569916E0
1.419205288E1,3.456611938E0,-9.101972351E0,-2.151925049E0
1.420209587E1,4.197122040E0,-8.784781952E0,-2.263443146E0
1.421213787E1,4.617597656E0,-8.213270416E0,-2.356699219E0
1.422218088E1,4.734654236E0,-7.789651337E0,-2.434088287E0
1.423222287E1,4.389322357E0,-7.490273895E0,-2.757565613E0
1.424226587E1,3.840713196E0,-7.541617126E0,-3.109034729E0
1.425230788E1,3.407663727E0,-7.614964600E0,-3.113226013E0
1.426235088E1,2.951412506E0,-7.471413116E0,-2.977757721E0
1.427239387E1,2.633473663E0,-7.492519226E0,-2.919379120E0
1.428243587E1,2.382595367E0,-7.401658173E0,-3.016976166E0
1.429247888E1,2.288740540E0,-7.391179962E0,-3.298390961E0
1.430252088E1,2.327210541E0,-7.314239960E0,-3.443738708E0
1.431256387E1,2.456840973E0,-7.186106415E0,-3.611090698E0
1.432260587E1,2.587519226E0,-7.228168945E0,-3.662284241E0
1.433264888E1,2.749781799E0,-7.356003113E0,-3.653153229E0
1.434269087E1,2.891237640E0,-7.450456696E0,-3.722159729E0
1.435273387E1,3.027753754E0,-7.700586548E0,-3.611839142E0
1.436277687E1,3.181184692E0,-8.145012360E0,-3.436104584E0
1.437281888E1,3.308270416E0,-8.573271790E0,-3.124901733E0
1.438286187E1,3.326382751E0,-8.930728455E0,-2.610720978E0
1.439290387E1,3.038980408E0,-8.853788452E0,-2.035766602E0
1.440294688E1,2.597248993E0,-8.719966736E0,-1.759291534E0
1.441298988E1,2.139351196E0,-8.657845917E0,-1.663191376E0
1.442303187E1,1.618284760E0,-8.678802338E0,-1.902543640E0
1.443307487E1,1.050964508E0,-8.745264130E0,-2.165097656E0
1.444311688E1,4.778063965E-1,-8.879085846E0,-2.578537903E0
1.445315988E1,5.089416504E-2,-9.289532318E0,-2.838247833E0
1.446320187E1,-2.469863892E-2,-9.930948486E0,-2.668051758E0
1.447324487E1,5.215155029E-1,-1.111812973E1,-2.293530579E0
1.448328788E1,1.488654327E0,-1.174382858E1,-1.462309113E0
1.449332987E1,2.338287506E0,-1.225830872E1,-3.176394653E-1
1.450337287E1,2.499053192E0,-1.258687546E1,7.888595581E-1
1.451341488E1,1.736089783E0,-1.180714691E1,3.348536682E-1
1.452345788E1,9.360035706E-1,-1.193842392E1,-5.102888489E-1
1.453349987E1,5.864804077E-1,-1.273476791E1,-2.092798004E0
1.454354287E1,7.539820862E-1,-1.344908249E1,-2.930156708E0
1.455358588E1,1.974394226E0,-1.439152267E1,-3.412603455E0
1.456362788E1,3.816014557E0,-1.498878067E1,-3.251987457E0
1.457367087E1,5.671106873E0,-1.468775665E1,-2.478695526E0
1.458371287E1,7.540419617E0,-1.337887848E1,-1.110091553E0
1.459375588E1,9.244326324E0,-1.174397827E1,-1.231938171E-1
1.460379888E1,1.075633209E1,-1.072145462E1,9.274713135E-1
1.461384087E1,1.173679321E1,-1.004501129E1,2.409689026E0
1.462388387E1,1.137724091E1,-7.955506439E0,1.141077118E0
1.463392588E1,1.019619690E1,-4.781955872E0,-5.483097839E-1
1.464396887E1,8.930129700E0,-2.772534485E0,-2.625989227E0
1.465401087E1,7.712711334E0,-3.642375641E0,-3.966302032E0
1.466405388E1,6.311026154E0,-5.093458099E0,-3.199446716E0
1.467409688E1,4.764142914E0,-5.496569824E0,-3.676504669E0
1.468413887E1,3.724554749E0,-6.149811401E0,-3.581152954E0
1.469418187E1,3.127446442E0,-6.542444916E0,-3.112028503E0
1.470422388E1,2.963237915E0,-6.578519897E0,-2.471360779E0
1.471426688E1,3.002156982E0,-6.523733826E0,-1.691183167E0
1.472430887E1,2.921175385E0,-6.518794098E0,-7.277865601E-1
1.473435187E1,2.637215881E0,-6.600374451E0,-2.871029663E-1
1.474439488E1,2.357896729E0,-6.809788971E0,-3.140469360E-1
1.475443687E1,2.105072479E0,-7.045099640E0,-3.623963928E-1
1.476447987E1,2.034868469E0,-7.386539612E0,-6.406677246E-1
1.477452188E1,1.951491852E0,-7.542515259E0,-9.310638428E-1
1.478456488E1,1.835034027E0,-7.908354492E0,-1.596579895E0
1.479460787E1,1.736239471E0,-7.924969940E0,-1.636546783E0
1.480464987E1,1.822909241E0,-7.851622467E0,-1.236877899E0
1.481469288E1,2.076332245E0,-7.630681915E0,-9.734257507E-1
1.482473488E1,2.235601044E0,-7.501949615E0,-7.050338745E-1
1.483477787E1,2.325114899E0,-7.665559387E0,-6.514453125E-1
1.484481988E1,2.312391357E0,-7.823930054E0,-5.631289673E-1
1.485486288E1,2.261796570E0,-8.127648468E0,-5.221142578E-1
1.486490588E1,2.524649963E0,-8.111781464E0,-3.541635132E-1
1.487494787E1,2.780767365E0,-8.386310577E0,-2.049238586E-1
1.488499087E1,2.824177094E0,-8.854237518E0,-6.286926270E-2
1.489503288E1,2.828967133E0,-9.122330017E0,2.300715637E-1
1.490507587E1,2.801873474E0,-9.458381195E0,3.158432007E-1
1.491511887E1,2.678230591E0,-9.620494080E0,4.661306763E-1
1.492516088E1,2.527044983E0,-9.637408905E0,6.285429382E-1
1.493520388E1,2.297123108E0,-9.610464935E0,6.944059753E-1
1.494524587E1,1.986369324E0,-9.469607849E0,6.429130554E-1
1.495528887E1,1.711690521E0,-9.408385162E0,2.634521484E-1
1.496533188E1,1.449735260E0,-9.172026672E0,-2.960842896E-1
1.497537388E1,1.378782806E0,-8.935368805E0,-6.756948853E-1
1.498541687E1,1.443897400E0,-8.856183472E0,-9.915380859E-1
1.499545888E1,1.569635925E0,-8.865015106E0,-1.071322174E0
1.500550188E1,1.730251923E0,-9.035061493E0,-8.840615845E-1
1.501554387E1,1.894161072E0,-9.149124298E0,-6.364764404E-1
1.502558687E1,2.096390533E0,-9.391470337E0,-4.448748779E-1
1.503562988E1,2.287093964E0,-9.871222687E0,-4.147874451E-1
1.504567188E1,2.361189880E0,-1.049976562E1,-5.429209900E-1
1.505571487E1,2.339784393E0,-1.139355698E1,-8.949888611E-1
1.506575687E1,2.198927307E0,-1.213870743E1,-1.215173035E0
1.507579988E1,1.941013641E0,-1.266531235E1,-1.281784515E0
1.508584288E1,1.751058655E0,-1.341315720E1,-1.547032928E0
1.509588487E1,1.826202393E0,-1.448073715E1,-1.848056946E0
1.510592787E1,1.965861969E0,-1.529654068E1,-1.894310760E0
1.511596988E1,2.220931549E0,-1.559771439E1,-2.177671509E0
1.512601288E1,2.483934631E0,-1.544967224E1,-2.641856232E0
1.513605487E1,2.630180511E0,-1.477367798E1,-3.183729401E0
1.514609788E1,3.152893524E0,-1.392045227E1,-3.861220551E0
1.515614088E1,4.892875214E0,-1.338935669E1,-4.611759796E0
1.516618262E1,7.415429535E0,-1.247371078E1,-4.763095093E0
1.517622562E1,1.047850983E1,-1.137245087E1,-4.791685638E0
1.518626763E1,1.357062973E1,-1.025996429E1,-4.391417999E0
1.519631063E1,1.563513657E1,-9.686955872E0,-2.677033081E0
1.520635262E1,1.487367004E1,-6.976991272E0,-3.120411072E0
1.521639562E1,1.151540359E1,-3.843407593E0,-2.369871826E0
1.522643863E1,7.993377686E0,-3.245999908E0,-6.303392029E-1
1.523648062E1,5.880671082E0,-4.019291840E0,-2.538720703E-1
1.524652362E1,3.902983704E0,-4.501289520E0,2.185455322E-2
1.525656563E1,2.092648315E0,-4.703518982E0,5.415737915E-1
1.526660863E1,6.336323547E-1,-4.753365326E0,7.197033691E-1
1.527665162E1,-3.998185730E-1,-5.245990906E0,3.992198181E-1
1.528669362E1,-1.184935913E0,-5.911656647E0,-4.984634399E-1
1.529673663E1,-1.605561218E0,-6.574927368E0,-4.763095093E-1
1.530677863E1,-1.605112152E0,-7.529043274E0,-1.793270874E-1
1.531682162E1,-1.409019928E0,-8.421637115E0,-2.570155334E-1
1.532686462E1,-8.873547363E-1,-9.212292938E0,-9.651928711E-1
1.533690663E1,1.167572021E-1,-9.107660522E0,-2.103425903E0
1.534694963E1,1.587897949E0,-9.026678925E0,-1.999990997E0
1.535699162E1,3.046614532E0,-8.964707794E0,-1.744322662E0
1.536703462E1,4.253854065E0,-8.800499268E0,-1.874701538E0
1.537707663E1,5.135370941E0,-8.642128601E0,-2.132016449E0
1.538711962E1,5.725144501E0,-8.217162323E0,-2.518363037E0
1.539716262E1,5.773194580E0,-7.728877716E0,-2.409090271E0
1.540720463E1,4.949158173E0,-7.545658722E0,-2.539768524E0
1.541724763E1,3.866459656E0,-7.955356750E0,-2.667902069E0
1.542728962E1,3.078947296E0,-8.141719208E0,-2.507435760E0
1.543733262E1,2.495310974E0,-8.049960022E0,-2.471510468E0
1.544737463E1,2.094145203E0,-7.861202545E0,-2.649340668E0
1.545741763E1,1.919907532E0,-7.733368378E0,-2.858455811E0
1.546746062E1,1.899699554E0,-7.719297638E0,-3.238515472E0
1.547750262E1,1.956880646E0,-7.715106354E0,-3.566932526E0
1.548754563E1,2.105671234E0,-7.784112854E0,-3.882326660E0
1.549758762E1,2.266885986E0,-7.814050598E0,-4.057761841E0
1.550763062E1,2.443668365E0,-8.016878815E0,-4.174369354E0
1.551767362E1,2.669548645E0,-8.309220886E0,-4.306095428E0
1.552771563E1,2.800975342E0,-8.429420929E0,-4.104464722E0
1.553775862E1,2.797682190E0,-8.620274048E0,-3.462150421E0
1.554780062E1,2.631078644E0,-8.682694244E0,-2.763403473E0
1.555784363E1,2.292333069E0,-8.511150970E0,-2.234702911E0
1.556788663E1,1.862277374E0,-8.267607422E0,-1.871109009E0
1.557792862E1,1.448088684E0,-8.086783447E0,-1.788031769E0
1.558797162E1,9.660910034E-1,-8.158035278E0,-1.859283600E0
1.559801363E1,5.059478760E-1,-8.470136261E0,-2.029629364E0
1.560805663E1,1.981878662E-1,-9.020691376E0,-2.313439178E0
1.561809862E1,2.427951050E-1,-9.727072449E0,-2.455643463E0
1.562814162E1,1.003812561E0,-1.065469345E1,-2.308798828E0
1.563818463E1,2.065255280E0,-1.158411072E1,-1.586850128E0
1.564822662E1,2.648891602E0,-1.170116730E1,-1.115330658E0
1.565826962E1,2.902913361E0,-1.198916840E1,-1.692979431E-1
1.566831163E1,2.517614594E0,-1.237267090E1,-6.303392029E-1
1.567835463E1,1.981130219E0,-1.291663971E1,-1.693129120E0
1.568839762E1,2.087558899E0,-1.353006409E1,-2.756667480E0
1.569843962E1,3.057990875E0,-1.450363953E1,-3.008144531E0
1.570848263E1,4.428840179E0,-1.554277863E1,-3.026256866E0
1.571852463E1,6.034401398E0,-1.583242630E1,-2.481389923E0
1.572856762E1,7.975564728E0,-1.464404755E1,-1.969304810E0
1.573860963E1,1.010443771E1,-1.261546600E1,-8.451425171E-1
1.574865263E1,1.213631241E1,-1.105032074E1,8.412506104E-2
1.575869563E1,1.326960571E1,-1.008333160E1,1.482816467E0
1.576873762E1,1.264884659E1,-7.274871826E0,-2.891986084E-1
1.577878062E1,1.150761978E1,-3.925886078E0,-2.647245026E0
1.578882263E1,9.960437164E0,-2.707719269E0,-3.730991364E0
1.579886562E1,7.936196594E0,-4.162244568E0,-3.664529572E0
1.580890862E1,5.965694275E0,-5.663921814E0,-3.569327545E0
1.581895063E1,4.218228149E0,-6.402935028E0,-3.802392883E0
1.582899363E1,3.140469360E0,-6.796017609E0,-3.547173615E0
1.583903562E1,2.509232025E0,-6.931186523E0,-3.087928619E0
1.584907862E1,2.338137817E0,-7.070546722E0,-2.392774200E0
1.585912063E1,2.356100464E0,-6.982380066E0,-1.722318420E0
1.586916363E1,2.419269104E0,-6.777156830E0,-1.232836304E0
1.587920662E1,2.463576965E0,-6.721322937E0,-7.481442261E-1
1.588924863E1,2.349065094E0,-6.893614655E0,-2.320175171E-2
1.589929163E1,2.089205475E0,-6.983427887E0,7.993377686E-2
1.590933362E1,1.782193909E0,-6.863078156E0,1.212478638E-2
1.591937662E1,1.860032043E0,-7.149133301E0,-7.265890503E-1
1.592941963E1,1.750459900E0,-7.236252136E0,-1.828597412E0
1.593946163E1,1.757195892E0,-6.917115784E0,-1.791025543E0
1.594950462E1,1.633253632E0,-6.615343323E0,-2.027533722E0
1.595954662E1,1.693428497E0,-6.713539124E0,-1.776805115E0
1.596958963E1,1.821412354E0,-6.763984222E0,-1.059646454E0
1.597963162E1,1.762135620E0,-7.153623962E0,-6.532415771E-1
1.598967462E1,1.691482544E0,-7.389832764E0,-5.445675659E-1
1.599971762E1,1.728605347E0,-7.868387604E0,-4.821473694E-1
1.600975963E1,1.877994690E0,-8.315058746E0,-3.300636292E-1
1.601980263E1,2.027982788E0,-8.824898529E0,-1.122665405E-1
1.602984462E1,2.191143494E0,-9.310189362E0,1.749861145E-1
1.603988763E1,2.372865601E0,-9.640552368E0,3.444337463E-1
1.604992963E1,2.540966034E0,-9.939181366E0,4.626878357E-1
1.605997262E1,2.637515259E0,-9.947114868E0,6.649172974E-1
1.607001562E1,2.550546112E0,-9.680070190E0,7.649093628E-1
1.608005763E1,2.271226959E0,-9.400152283E0,5.111869812E-1
1.609010063E1,2.057022400E0,-9.312584381E0,-7.409591675E-2
1.610014262E1,1.925745392E0,-9.163195038E0,-6.797364807E-1
1.611018562E1,1.813179474E0,-8.940607910E0,-9.716294861E-1
1.612022863E1,1.799707489E0,-8.834628296E0,-1.087488556E0
1.613027062E1,1.850751343E0,-8.678802338E0,-9.310638428E-1
1.614031362E1,1.948348389E0,-8.584797821E0,-7.249424744E-1
1.615035563E1,2.033820648E0,-8.716972961E0,-6.027964783E-1
1.616039950E1,2.109413452E0,-8.995393982E0,-6.292913818E-1
1.617044250E1,2.212399292E0,-9.593550110E0,-7.527845764E-1
1.618048450E1,2.298021240E0,-1.056562866E1,-9.189390564E-1
1.619052750E1,2.381397858E0,-1.149220184E1,-1.062789917E0
1.620056950E1,2.246378632E0,-1.203991287E1,-1.245559845E0
1.621061250E1,1.692530365E0,-1.215247879E1,-1.492995300E0
1.622065450E1,1.243015137E0,-1.267264709E1,-2.014510803E0
1.623069750E1,1.314566345E0,-1.402268967E1,-2.555036774E0
1.624074050E1,1.599274292E0,-1.529489410E1,-2.342628479E0
1.625078250E1,1.899100800E0,-1.560654602E1,-2.235151978E0
1.626082550E1,2.250719604E0,-1.524579620E1,-1.942510529E0
1.627086750E1,2.641407166E0,-1.494477219E1,-1.938319244E0
1.628091050E1,3.376229095E0,-1.431862427E1,-2.891686707E0
1.629095250E1,4.767136688E0,-1.364188156E1,-2.998863831E0
1.630099550E1,6.960824890E0,-1.305525146E1,-3.176095276E0
1.631103850E1,9.563911743E0,-1.198647400E1,-3.506308594E0
1.632108050E1,1.214304840E1,-1.066127975E1,-3.104095001E0
1.633112350E1,1.385638550E1,-1.002016296E1,-1.741777954E0
1.634116550E1,1.310315186E1,-7.476502533E0,-2.415377197E0
1.635120850E1,9.944719849E0,-4.524790649E0,-2.040406952E0
1.636125150E1,6.965165863E0,-4.125870209E0,-6.737489319E-1
1.637129350E1,5.277874603E0,-5.068609772E0,-3.778143311E-1
1.638133650E1,3.451073456E0,-5.330864410E0,-7.110214233E-2
1.639137850E1,2.008972321E0,-5.467081146E0,9.580078125E-2
1.640142150E1,1.042132874E0,-5.765111389E0,1.246907043E-1
1.641146350E1,3.619473267E-1,-6.472390594E0,7.873626709E-2
1.642150650E1,3.502716064E-2,-7.228917389E0,-5.495072937E-1
1.643154950E1,-9.131011963E-2,-7.580536194E0,-6.441105652E-1
1.644159150E1,2.627037048E-1,-7.902516632E0,-1.113833771E0
1.645163450E1,1.236279144E0,-7.979157257E0,-1.881138153E0
1.646167650E1,2.241438904E0,-7.851622467E0,-1.999841309E0
1.647171950E1,3.083587646E0,-7.672594757E0,-2.095941467E0
1.648176250E1,3.540437622E0,-7.460036774E0,-2.127675476E0
1.649180450E1,3.641028442E0,-7.296127625E0,-2.116897888E0
1.650184750E1,3.631298676E0,-7.353159027E0,-2.365381165E0
1.651188950E1,3.503015442E0,-7.112908630E0,-2.516566772E0
1.652193250E1,3.437900848E0,-7.142846375E0,-2.748584290E0
1.653197450E1,3.406316528E0,-7.217241669E0,-3.044818268E0
1.654201750E1,3.208278351E0,-7.211852875E0,-3.381318512E0
1.655206050E1,2.978506165E0,-7.379953308E0,-3.643423462E0
1.656210250E1,2.827320557E0,-7.389982452E0,-3.860771484E0
1.657214550E1,2.795885925E0,-7.396568756E0,-3.987857208E0
1.658218750E1,2.900817719E0,-7.382048950E0,-4.233496399E0
1.659223050E1,3.155138855E0,-7.359296265E0,-4.392465820E0
1.660227350E1,3.424428864E0,-7.464078369E0,-4.534221039E0
1.661231550E1,3.696862335E0,-7.608677673E0,-4.760251007E0
1.662235850E1,3.935166779E0,-7.802225189E0,-4.918172607E0
1.663240050E1,4.209546204E0,-8.152197418E0,-5.136718140E0
1.664244350E1,4.445305939E0,-8.661588135E0,-5.143154755E0
1.665248550E1,4.616250458E0,-9.028026123E0,-4.679868164E0
1.666252850E1,4.399052124E0,-8.957822113E0,-3.536994781E0
1.667257150E1,3.940256195E0,-8.731043701E0,-2.609523468E0
1.668261350E1,3.295247498E0,-8.566236420E0,-2.133363647E0
1.669265650E1,2.655028839E0,-8.433612213E0,-1.994302826E0
1.670269850E1,2.012864227E0,-8.199648743E0,-1.969454498E0
1.671274150E1,1.303788757E0,-8.126001892E0,-2.108814697E0
1.672278450E1,5.993536377E-1,-8.213719482E0,-2.329156494E0
1.673282650E1,6.436614990E-2,-8.473429413E0,-2.683619385E0
1.674286950E1,-1.832189941E-1,-9.038803711E0,-2.869981842E0
1.675291150E1,-1.742376709E-1,-9.802814941E0,-2.711760864E0
1.676295450E1,2.821632385E-1,-1.071696396E1,-2.397863617E0
1.677299650E1,1.100511475E0,-1.109612549E1,-1.487905884E0
1.678303950E1,1.746867371E0,-1.176852722E1,-4.977149963E-1
1.679308250E1,1.800006866E0,-1.229498245E1,-3.912863159E-1
1.680312450E1,1.631607056E0,-1.276710068E1,-1.081800385E0
1.681316750E1,1.777703247E0,-1.317590057E1,-1.825304260E0
1.682320950E1,2.459834747E0,-1.379800690E1,-2.192490692E0
1.683325250E1,3.592229919E0,-1.485136642E1,-2.115700378E0
1.684329550E1,4.981490936E0,-1.558349396E1,-1.767374725E0
1.685333750E1,6.625821533E0,-1.574306213E1,-6.598278809E-1
1.686338050E1,8.400980072E0,-1.481169891E1,4.523593140E-1
1.687342250E1,1.016820511E1,-1.306572968E1,5.551954651E-1
1.688346550E1,1.168574936E1,-1.197943863E1,1.468895416E0
1.689350750E1,1.223810074E1,-1.072384964E1,2.479294281E0
1.690355050E1,1.158036850E1,-7.890990601E0,1.053658905E0
1.691359350E1,1.056053925E1,-4.704566803E0,-5.658233643E-2
1.692363550E1,9.110055542E0,-2.300116882E0,-1.127156067E0
1.693367850E1,7.498057709E0,-1.912423096E0,-3.730691986E0
1.694372050E1,6.476282501E0,-3.592379608E0,-2.727927246E0
1.695376350E1,5.352120209E0,-4.384532318E0,-2.985541534E0
1.696380650E1,4.383185120E0,-4.821324005E0,-3.203488312E0
1.697384850E1,3.645070038E0,-5.158423004E0,-2.306104431E0
1.698389150E1,3.092568970E0,-5.248535614E0,-1.873953094E0
1.699393350E1,2.645598450E0,-5.364244995E0,-1.586550751E0
1.700397650E1,2.394420776E0,-5.752687225E0,-1.250798950E0
1.701401850E1,2.188000031E0,-6.177054749E0,-8.592132568E-1
1.702406150E1,1.883682861E0,-6.599176941E0,-5.963598633E-1
1.703410450E1,1.591191101E0,-7.082072754E0,-5.960604858E-1
1.704414650E1,1.132844238E0,-7.554190979E0,-1.380878448E0
1.705418950E1,7.885601807E-1,-7.749235382E0,-2.109413452E0
1.706423150E1,6.421646118E-1,-7.829767914E0,-2.152374115E0
1.707427450E1,8.689430237E-1,-8.101452942E0,-1.967059479E0
1.708431650E1,1.378782806E0,-8.014034729E0,-1.209335175E0
1.709435950E1,2.019001465E0,-8.113428040E0,-5.999523926E-1
1.710440250E1,2.666255493E0,-8.391549683E0,-3.095562744E-1
1.711444450E1,3.261417847E0,-8.689430237E0,1.544787598E-1
1.712448750E1,3.931274872E0,-9.259295197E0,7.882608032E-1
1.713452950E1,4.480782166E0,-9.857601013E0,1.008153534E0
1.714457250E1,5.056335297E0,-1.002151016E1,1.141825562E0
1.715461550E1,5.322481842E0,-9.961335297E0,9.966275024E-1
1.716465750E1,5.199437714E0,-1.007375153E1,1.034498749E0
1.717470050E1,4.427193604E0,-9.737700348E0,9.497749329E-1
1.718474250E1,3.577710114E0,-9.239685974E0,8.153544617E-1
1.719478550E1,2.972368927E0,-8.737031250E0,5.779481506E-1
1.720482750E1,2.429597626E0,-8.377478943E0,2.686912537E-1
1.721487050E1,1.847907257E0,-8.176147614E0,-1.016386414E-1
1.722491350E1,1.384470978E0,-8.074059906E0,-5.532495117E-1
1.723495550E1,1.147962799E0,-8.171656952E0,-1.081501007E0
1.724499850E1,1.102307739E0,-8.476423187E0,-1.545685730E0
1.725504050E1,1.115779724E0,-8.662336578E0,-1.864822083E0
1.726508350E1,1.166524200E0,-8.658145294E0,-1.985620880E0
1.727512650E1,1.259780273E0,-8.534801788E0,-2.000290375E0
1.728516850E1,1.400936737E0,-8.480614471E0,-1.674118652E0
1.729521150E1,1.523232422E0,-8.517138519E0,-1.375190277E0
1.730525350E1,1.606010284E0,-8.632548523E0,-1.346899109E0
1.731529650E1,1.774410095E0,-8.923094330E0,-1.545236664E0
1.732533950E1,1.954635315E0,-9.466165009E0,-1.735640717E0
1.733538150E1,2.134710846E0,-1.004920258E1,-1.798959045E0
1.734542450E1,2.286345520E0,-1.054631882E1,-1.733994141E0
1.735546650E1,2.337688751E0,-1.101185074E1,-1.651964722E0
1.736550950E1,2.092947693E0,-1.133517838E1,-1.609004059E0
1.737555150E1,1.717827759E0,-1.161270126E1,-1.814826050E0
1.738559450E1,1.677561493E0,-1.244601837E1,-2.185455322E0
1.739563750E1,1.830543365E0,-1.359218491E1,-2.295775909E0
1.740567950E1,1.975442047E0,-1.455722809E1,-2.535427551E0
1.741572250E1,2.087409210E0,-1.525732224E1,-2.721041565E0
1.742576450E1,2.066901855E0,-1.571267532E1,-2.970123596E0
1.743580750E1,2.102378082E0,-1.552571411E1,-3.357667694E0
1.744585050E1,3.185974731E0,-1.487067627E1,-3.845503235E0
1.745589250E1,5.941594391E0,-1.425485687E1,-4.403991852E0
1.746593550E1,9.426796875E0,-1.308833267E1,-4.020489349E0
1.747597750E1,1.313383804E1,-1.165296753E1,-3.430566101E0
1.748602050E1,1.605276810E1,-1.091545120E1,-7.759863281E-1
1.749606350E1,1.610875168E1,-7.876321106E0,-6.499484253E-1
1.750610550E1,1.345536942E1,-3.145109711E0,-2.294578400E0
1.751614850E1,9.575138397E0,-1.180744629E0,-9.648934937E-1
1.752619050E1,6.604116669E0,-2.093845825E0,1.066083069E0
1.753623350E1,4.667593689E0,-3.295247498E0,1.989961853E0
1.754627550E1,2.917133789E0,-4.050876160E0,2.287842407E0
1.755631850E1,1.690734100E0,-4.809648285E0,2.285896454E0
1.756636150E1,1.244362335E0,-7.629185028E0,3.106040955E-1
1.757640350E1,2.281256104E-1,-9.169032898E0,-1.058299255E0
