"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.005591063E1,-1.517244873E0,-1.037746994E1,-1.050066376E0
1.006595463E1,-1.846410370E0,-1.347827179E1,-3.388653259E0
1.007599763E1,-9.639953613E-1,-1.669119049E1,-3.973636780E0
1.008604062E1,-1.683998108E0,-1.935056030E1,1.560055847E0
1.009608363E1,-4.220772858E0,-2.074311447E1,7.880512390E0
1.010612763E1,-6.446793823E0,-2.041469742E1,8.489745483E0
1.011617063E1,-8.868457947E0,-1.882664978E1,7.957751770E0
1.012621363E1,-1.145133682E1,-1.751687347E1,6.093678131E0
1.013625663E1,-1.014784744E1,-1.666529434E1,-2.914888458E0
1.014630062E1,-3.554658051E0,-1.638851990E1,-1.341315720E1
1.015634363E1,3.286715240E0,-1.534129761E1,-9.598489838E0
1.016638663E1,6.386469269E0,-1.275467651E1,9.617500305E-1
1.017642963E1,6.696773987E0,-9.702224121E0,4.921016693E0
1.018647263E1,6.469247131E0,-7.218289490E0,5.840554504E0
1.019651663E1,5.764512634E0,-5.422324219E0,5.956563263E0
1.020655963E1,4.816234589E0,-4.543501740E0,5.423821106E0
1.021660350E1,3.639232178E0,-4.982987823E0,4.307292938E0
1.022664650E1,2.359243927E0,-6.619085541E0,3.047961731E0
1.023669050E1,1.221010895E0,-8.578510895E0,2.437830505E0
1.024673350E1,5.493576050E-2,-1.016221756E1,2.499053192E0
1.025677650E1,-1.326541443E0,-1.132440079E1,2.717149658E0
1.026681950E1,-3.172951813E0,-1.159234360E1,2.357597351E0
1.027686350E1,-5.006788330E0,-1.132395172E1,1.389710083E0
1.028690650E1,-6.111940155E0,-1.044587769E1,1.029559021E0
1.029694950E1,-6.447991333E0,-9.653724976E0,8.448431396E-1
1.030699250E1,-6.286626892E0,-9.143286438E0,-7.379653931E-2
1.031703550E1,-5.753735046E0,-8.809630280E0,-1.076261902E0
1.032707950E1,-4.869823151E0,-8.634195099E0,-1.918710022E0
1.033712250E1,-4.015549622E0,-8.748108215E0,-2.838547211E0
1.034716550E1,-2.947969666E0,-9.110953674E0,-2.919079742E0
1.035720850E1,-1.675914917E0,-9.580227814E0,-1.675765228E0
1.036725250E1,-5.742059326E-1,-1.015727783E1,-8.756790161E-2
1.037729550E1,7.050338745E-2,-1.056817337E1,1.159339142E0
1.038733850E1,3.947291565E-1,-1.072594528E1,1.765279083E0
1.039738150E1,6.521937561E-1,-1.072325089E1,1.423988800E0
1.040742550E1,1.315165100E0,-1.071801178E1,8.976832581E-1
1.041746850E1,2.072739716E0,-1.055260574E1,5.638774109E-1
1.042751150E1,2.362686768E0,-1.003438339E1,4.867877197E-1
1.043755450E1,2.108215942E0,-9.490863647E0,9.985734558E-1
1.044759750E1,1.357976074E0,-9.275760956E0,1.743424530E0
1.045764150E1,3.329077148E-1,-9.276808777E0,2.245330811E0
1.046768450E1,-7.346722412E-1,-9.332792358E0,2.065554657E0
1.047772750E1,-1.496288452E0,-9.619446259E0,1.228794708E0
1.048777050E1,-1.857487335E0,-9.870025177E0,8.861572266E-2
1.049781450E1,-1.871707764E0,-9.903555450E0,-6.218069458E-1
1.050785750E1,-1.663939819E0,-9.602531433E0,-6.075865173E-1
1.051790050E1,-1.416055298E0,-8.696315918E0,2.469863892E-2
1.052794350E1,-1.340312805E0,-7.688012695E0,9.928852844E-1
1.053798750E1,-1.466799774E0,-7.144792328E0,2.059716797E0
1.054803050E1,-1.640289001E0,-6.912026367E0,2.630330200E0
1.055807350E1,-1.659000092E0,-7.037166138E0,2.422711945E0
1.056811650E1,-1.620979156E0,-7.429051208E0,1.659748535E0
1.057815950E1,-1.506467285E0,-7.904612274E0,5.694158936E-1
1.058820350E1,-1.247954865E0,-8.369096375E0,-5.137316895E-1
1.059824650E1,-7.638615417E-1,-8.628207550E0,-1.210233307E0
1.060828950E1,-1.606159973E-1,-8.590635681E0,-1.413360901E0
1.061833250E1,6.634204102E-1,-8.510552216E0,-1.138382721E0
1.062837650E1,1.684896240E0,-8.504864044E0,-4.011657715E-1
1.063841950E1,2.573149109E0,-8.681646423E0,3.610491943E-1
1.064846250E1,3.036884766E0,-9.161398773E0,9.319619751E-1
1.065850550E1,2.974015503E0,-9.562115479E0,1.344803467E0
1.066854950E1,2.442919922E0,-9.673034821E0,1.457668762E0
1.067859250E1,1.633403320E0,-9.677375793E0,1.496587830E0
1.068863550E1,7.638615417E-1,-9.848619690E0,1.660646667E0
1.069867850E1,-1.204994202E-1,-1.023840912E1,1.592837677E0
1.070872150E1,-8.342152405E-1,-1.058987823E1,1.300345917E0
1.071876550E1,-1.385967865E0,-1.098670303E1,8.509803772E-1
1.072880850E1,-1.749561768E0,-1.142574005E1,2.769241333E-1
1.073885150E1,-1.779499512E0,-1.188034470E1,-1.621128845E-1
1.074889450E1,-1.480870514E0,-1.223840012E1,-4.640350342E-1
1.075893850E1,-1.002315674E0,-1.247146545E1,-7.083270264E-1
1.076898150E1,-4.861889648E-1,-1.254885452E1,-9.642947388E-1
1.077902450E1,2.784210205E-2,-1.262235168E1,-1.342707825E0
1.078906750E1,6.182144165E-1,-1.299717224E1,-1.513951721E0
1.079911150E1,1.207838287E0,-1.364367783E1,-1.433568878E0
1.080915450E1,1.326691132E0,-1.505629028E1,-1.550475769E0
1.081919750E1,9.882449341E-1,-1.741089386E1,-1.693278809E0
1.082924050E1,-2.664459229E-1,-1.929203201E1,-1.386267242E0
1.083928450E1,-1.452429657E0,-1.842099335E1,-2.176473999E-1
1.084932750E1,-1.804796906E0,-1.456605972E1,8.414002991E-1
1.085937050E1,-2.392025757E0,-1.084539688E1,8.922944641E-1
1.086941350E1,-3.755540314E0,-8.949888611E0,8.846603394E-1
1.087945650E1,-4.727918243E0,-8.496331787E0,1.144819336E0
1.088950050E1,-4.919669495E0,-8.343349915E0,3.647914124E-1
1.089954350E1,-4.560117188E0,-9.186396790E0,-6.647676086E-1
1.090958650E1,-3.961661682E0,-1.113743958E1,-7.592211914E-1
1.091962950E1,-3.174149323E0,-1.265124161E1,2.303709412E-1
1.092967350E1,-1.646276550E0,-1.275677216E1,1.630409546E0
1.093971650E1,-3.173400879E-2,-1.179113022E1,2.565964050E0
1.094975950E1,1.034947815E0,-1.063343765E1,2.878663788E0
1.095980250E1,1.505569153E0,-9.402696991E0,2.861449585E0
1.096984650E1,1.478176117E0,-8.404722290E0,2.508633270E0
1.097988950E1,1.340911560E0,-7.677833862E0,1.749262390E0
1.098993250E1,1.052461395E0,-7.188202057E0,7.780819702E-1
1.099997550E1,6.101312256E-1,-7.102131042E0,-2.701881409E-1
1.101001850E1,4.296066284E-2,-7.233258362E0,-1.249900818E0
1.102006250E1,-5.101391602E-1,-7.772886200E0,-1.706451416E0
1.103010550E1,-1.013841705E0,-8.791368256E0,-1.520837402E0
1.104014850E1,-1.641935577E0,-9.982890472E0,-5.689668274E-1
1.105019150E1,-2.151625671E0,-1.086410797E1,1.065783691E0
1.106023550E1,-2.557581482E0,-1.123892853E1,2.545007629E0
1.107027850E1,-2.956501923E0,-1.145163620E1,3.680995331E0
1.108032150E1,-3.284619598E0,-1.140657990E1,3.929478607E0
1.109036450E1,-3.470383301E0,-1.103535187E1,2.885399780E0
1.110040850E1,-3.685935059E0,-1.057670563E1,1.745819550E0
1.111045150E1,-3.520079956E0,-1.002255798E1,6.143225098E-1
1.112049450E1,-3.087329865E0,-9.929900665E0,5.777984619E-1
1.113053750E1,-2.706072693E0,-9.780960388E0,1.473236389E0
1.114058150E1,-2.576142883E0,-9.458979950E0,2.098336487E0
1.115062450E1,-2.671494598E0,-8.965306549E0,1.797761536E0
1.116066750E1,-2.810705109E0,-8.355325012E0,8.689430237E-1
1.117071050E1,-3.097508698E0,-7.659122772E0,1.537303162E-1
1.118075350E1,-3.582350464E0,-6.898853760E0,-2.415975952E-1
1.119079750E1,-4.141138458E0,-6.153703308E0,-6.409671021E-1
1.120084050E1,-4.627477112E0,-5.473966827E0,-9.021739197E-1
1.121088350E1,-4.980592804E0,-4.789440308E0,-1.194965057E0
1.122092642E1,-5.204527130E0,-4.256698151E0,-1.254241791E0
1.123097042E1,-5.396727448E0,-3.831881561E0,-1.281485138E0
1.124101342E1,-5.657335510E0,-3.663332062E0,-1.247954865E0
1.125105642E1,-5.833070068E0,-3.806733856E0,-1.303788757E0
1.126109942E1,-5.960754547E0,-4.260739746E0,-1.917961578E0
1.127114342E1,-5.823040924E0,-5.311255188E0,-3.009342041E0
1.128118642E1,-5.271437988E0,-6.732848969E0,-4.271068268E0
1.129122942E1,-4.432881775E0,-8.099506989E0,-5.192402344E0
1.130127242E1,-3.487298126E0,-9.014254761E0,-5.492378540E0
1.131131642E1,-2.610122223E0,-9.608668671E0,-6.263125763E0
1.132135942E1,-2.069895630E0,-9.859696655E0,-7.745792542E0
1.133140242E1,-1.883832550E0,-9.922565918E0,-8.341403961E0
1.134144542E1,-1.868713989E0,-9.740544434E0,-8.815767517E0
1.135148842E1,-1.926344147E0,-9.361233215E0,-8.617729340E0
1.136153242E1,-2.145488434E0,-8.888665924E0,-7.530689850E0
1.137157542E1,-2.523602142E0,-8.792416077E0,-6.160888367E0
1.138161842E1,-3.025209045E0,-8.823551331E0,-5.581293640E0
1.139166142E1,-3.333867188E0,-8.929381256E0,-5.516179047E0
1.140170542E1,-3.227288818E0,-9.017996979E0,-5.472469940E0
1.141174842E1,-2.921774139E0,-8.658893738E0,-5.182822266E0
1.142179142E1,-2.452050934E0,-7.694449310E0,-4.868026886E0
1.143183442E1,-1.885778503E0,-6.449937286E0,-4.622687073E0
1.144187842E1,-1.449884949E0,-5.132227478E0,-4.493655396E0
1.145192142E1,-1.183588715E0,-3.932173004E0,-4.564907227E0
1.146196442E1,-1.055155792E0,-3.179837494E0,-4.676575012E0
1.147200742E1,-1.085692291E0,-2.874173126E0,-5.078339539E0
1.148205142E1,-1.388063507E0,-3.226989441E0,-5.642815704E0
1.149209442E1,-1.859732666E0,-4.038601685E0,-5.844745789E0
1.150213742E1,-2.383343811E0,-4.786895599E0,-5.830525360E0
1.151218042E1,-2.869083710E0,-5.489085388E0,-5.871689758E0
1.152222342E1,-3.396586761E0,-6.155798950E0,-6.143075409E0
1.153226742E1,-3.973187714E0,-7.049590302E0,-6.443500671E0
1.154231042E1,-4.362228699E0,-7.953560486E0,-6.302194519E0
1.155235342E1,-4.744384003E0,-8.635691986E0,-6.369704132E0
1.156239642E1,-6.249653778E0,-1.003722748E1,-5.224585419E0
1.157244042E1,-8.706644440E0,-1.361029724E1,-1.469045105E0
1.158248342E1,-1.131691635E1,-2.281106415E1,-1.418899384E0
1.159252642E1,-1.465033447E1,-3.789504684E1,-5.458399200E0
1.160256942E1,-1.335073700E1,-4.012106781E1,-1.003363495E0
1.161261342E1,-4.723277893E0,-2.718586670E1,-7.078779602E-1
1.162265642E1,-9.973759460E-1,-1.159773239E1,3.973636780E0
1.163269942E1,-1.136137390E0,-1.806593170E0,8.844507751E0
1.164274242E1,-9.077124023E-1,2.049238586E0,7.136858826E0
1.165278642E1,-2.865042114E-1,3.130290527E0,4.352798309E0
1.166282942E1,1.137783966E0,3.209924927E0,3.437751160E0
1.167287242E1,2.682421875E0,1.027313690E0,5.175786896E0
1.168291542E1,2.784958649E0,-1.877695312E0,5.101541290E0
1.169295842E1,2.952160950E0,-4.495451660E0,2.911295929E0
1.170300242E1,3.833528137E0,-7.863896942E0,-8.520281982E-1
1.171304542E1,4.173022156E0,-1.096080688E1,-4.013903046E0
1.172308842E1,3.579356689E0,-1.222028778E1,-2.046544189E0
1.173313142E1,2.833457794E0,-1.390308838E1,2.712359619E-1
1.174317542E1,2.137704620E0,-1.493788651E1,7.209008789E-1
1.175321842E1,1.362017670E0,-1.452714066E1,-9.433383179E-1
1.176326142E1,-2.065704346E-1,-1.239736954E1,-2.611768799E0
1.177330442E1,-1.498533783E0,-1.027448410E1,-1.834285583E0
1.178334842E1,-1.903591461E0,-9.012907562E0,-5.869294739E-1
1.179339142E1,-1.736838226E0,-8.680598602E0,-7.943980408E-1
1.180343442E1,-1.502725067E0,-8.543334045E0,-7.734416199E-1
1.181347742E1,-1.240021362E0,-8.603209534E0,4.456233215E-1
1.182352142E1,-1.037941589E0,-8.878038025E0,2.088157654E0
1.183356442E1,-7.306306458E-1,-8.904532928E0,2.799478455E0
1.184360742E1,-3.103047180E-1,-8.522677002E0,1.949994965E0
1.185365042E1,1.966909790E-1,-8.019273834E0,4.638853455E-1
1.186369442E1,7.945477295E-1,-7.942932587E0,-1.093925171E0
1.187373742E1,1.321901093E0,-8.236172791E0,-2.184557190E0
1.188378042E1,1.802252197E0,-8.689579926E0,-2.189796295E0
1.189382342E1,2.068249054E0,-9.221723328E0,-1.632505188E0
1.190386642E1,1.984722748E0,-9.938133545E0,-9.321116638E-1
1.191391042E1,1.720522156E0,-1.043584854E1,-4.935237122E-1
1.192395342E1,1.337917786E0,-1.057700500E1,-6.370751953E-1
1.193399642E1,8.851094055E-1,-1.030502060E1,-8.922944641E-1
1.194403942E1,4.161346436E-1,-9.730814667E0,-1.050515442E0
1.195408342E1,-1.320254517E-1,-9.167835388E0,-9.294172668E-1
1.196412642E1,-7.264393616E-1,-8.604107666E0,-2.628533936E-1
1.197416942E1,-1.187630310E0,-8.185128937E0,6.262976074E-1
1.198421242E1,-1.440005493E0,-7.832312622E0,1.359323273E0
1.199425642E1,-1.477277985E0,-7.626490631E0,1.728755035E0
1.200429942E1,-1.346000977E0,-7.643555145E0,1.782942352E0
1.201434242E1,-1.123114471E0,-7.848928070E0,1.640289001E0
1.202438542E1,-9.090596008E-1,-8.224048004E0,1.200952606E0
1.203442942E1,-6.173162842E-1,-8.738827515E0,6.486012268E-1
1.204447242E1,-3.493734741E-1,-9.211694183E0,2.564167786E-1
1.205451542E1,-1.079255676E-1,-9.625134430E0,2.224374390E-1
1.206455842E1,1.628613281E-1,-9.978699188E0,4.791535950E-1
1.207460242E1,3.954776001E-1,-1.039453445E1,7.611671448E-1
1.208464542E1,5.798941040E-1,-1.085767136E1,9.008267212E-1
1.209468842E1,6.285429382E-1,-1.124282043E1,8.893006897E-1
1.210473142E1,5.610333252E-1,-1.150477570E1,8.331674194E-1
1.211477542E1,4.179309082E-1,-1.170236481E1,8.716374207E-1
1.212481842E1,2.230361938E-1,-1.180205750E1,9.623487854E-1
1.213486142E1,1.362167358E-2,-1.182061890E1,8.484356689E-1
1.214490442E1,-2.010319519E-1,-1.171613617E1,3.501219177E-1
1.215494742E1,-3.432362366E-1,-1.158515854E1,-3.713777161E-1
1.216499142E1,-3.230282593E-1,-1.154549103E1,-1.044078827E0
1.217503442E1,-4.670288086E-2,-1.166628983E1,-1.523082733E0
1.218507742E1,4.584965515E-1,-1.192824509E1,-1.808539124E0
1.219512042E1,1.034199371E0,-1.221609650E1,-1.952090607E0
1.220516442E1,1.784439240E0,-1.253598129E1,-1.696422272E0
1.221520700E1,2.834206238E0,-1.308174637E1,-1.058748322E0
1.222525000E1,4.054169312E0,-1.422267380E1,1.279838562E-1
1.223529300E1,5.382207642E0,-1.596909210E1,2.246228943E0
1.224533700E1,6.538403320E0,-1.712693436E1,4.157454529E0
1.225538000E1,7.077282715E0,-1.703532486E1,5.045408020E0
1.226542300E1,6.525380402E0,-1.599109634E1,5.081333313E0
1.227546600E1,4.349355469E0,-1.412178360E1,3.729494476E0
1.228551000E1,8.705895996E-1,-1.109208389E1,1.241069183E0
1.229555300E1,-2.358495483E0,-8.210276642E0,-3.126997375E-1
1.230559600E1,-4.629423065E0,-6.543941803E0,-7.466473389E-1
1.231563900E1,-5.496270447E0,-6.781497803E0,-1.494641876E0
1.232568300E1,-5.488336945E0,-8.338260498E0,-1.572180634E0
1.233572600E1,-4.891528015E0,-1.101155136E1,-2.577639771E-1
1.234576900E1,-4.120780792E0,-1.366508331E1,1.514999542E0
1.235581200E1,-3.651806030E0,-1.529474442E1,2.593506775E0
1.236585500E1,-3.631148987E0,-1.578332840E1,3.241658936E0
1.237589900E1,-3.959715729E0,-1.550400925E1,3.834575958E0
1.238594200E1,-3.749103699E0,-1.464554443E1,5.011129303E0
1.239598500E1,-2.922971649E0,-1.320598801E1,6.240373077E0
1.240602800E1,-2.376308441E0,-1.140313705E1,5.976022797E0
1.241607200E1,-2.141147461E0,-9.551936646E0,3.853436737E0
1.242611500E1,-1.795965271E0,-8.067024536E0,9.648934937E-1
1.243615800E1,-1.071920929E0,-7.238347778E0,-1.861977997E0
1.244620100E1,7.993377686E-2,-7.463778992E0,-3.476819916E0
1.245624500E1,1.046922913E0,-8.006550293E0,-3.348686371E0
1.246628800E1,1.488953705E0,-8.213120728E0,-1.981728973E0
1.247633100E1,1.433269501E0,-8.121062164E0,-4.622387695E-1
1.248637400E1,1.032253418E0,-7.651638336E0,2.894979858E-1
1.249641800E1,6.153703308E-1,-7.083869019E0,2.752775574E-1
1.250646100E1,3.101550293E-1,-6.793472900E0,2.070195007E-1
1.251650400E1,2.739303589E-2,-6.911876678E0,-7.993377686E-2
1.252654700E1,-2.365081787E-1,-6.979985046E0,1.541793823E-2
1.253659100E1,-4.538562012E-1,-6.719676361E0,2.326162720E-1
1.254663400E1,-6.933581543E-1,-6.153104553E0,5.523513794E-2
1.255667700E1,-8.903485107E-1,-5.405110016E0,-3.697311401E-2
1.256672000E1,-1.154549103E0,-4.595892792E0,-1.544787598E-1
1.257676400E1,-1.508113861E0,-3.967200165E0,-4.053570557E-1
1.258680700E1,-1.858684845E0,-3.710334320E0,-9.243278503E-1
1.259685000E1,-2.157164154E0,-3.952979736E0,-1.793719940E0
1.260689300E1,-2.279908905E0,-4.515060883E0,-2.779420166E0
1.261693700E1,-2.164349213E0,-5.262756042E0,-3.894451447E0
1.262698000E1,-1.813478851E0,-6.199657745E0,-5.049748993E0
1.263702300E1,-1.283131714E0,-7.294930115E0,-5.686973877E0
1.264706600E1,-8.325686646E-1,-8.414002991E0,-5.635930023E0
1.265711000E1,-6.056405640E-1,-9.204359436E0,-5.067412262E0
1.266715300E1,-5.210664368E-1,-9.417815552E0,-4.445605316E0
1.267719600E1,-5.210664368E-1,-9.021140442E0,-3.920197906E0
1.268723900E1,-5.797444153E-1,-8.419092407E0,-3.323239288E0
1.269728300E1,-7.012916565E-1,-7.849975891E0,-2.993924103E0
1.270732600E1,-8.171507263E-1,-7.480993195E0,-3.066672821E0
1.271736900E1,-7.936495972E-1,-7.412884827E0,-3.390449524E0
1.272741200E1,-5.379812622E-1,-7.476502533E0,-4.084556122E0
1.273745500E1,-2.276765442E-1,-7.866591339E0,-5.026846619E0
1.274749900E1,4.311035156E-2,-8.445287933E0,-5.972879333E0
1.275754200E1,2.579136658E-1,-9.034762115E0,-6.666087799E0
1.276758500E1,4.231700134E-1,-9.485923920E0,-7.033872986E0
1.277762800E1,4.951702881E-1,-9.634864197E0,-7.142846375E0
1.278767200E1,3.359014893E-1,-9.494905243E0,-7.079977112E0
1.279771500E1,-2.544708252E-3,-9.079219666E0,-7.166347504E0
1.280775800E1,-4.342469788E-1,-8.557853851E0,-7.198081512E0
1.281780100E1,-8.363108826E-1,-8.165220337E0,-7.170688477E0
1.282784500E1,-1.115779724E0,-7.865543518E0,-7.170838165E0
1.283788800E1,-1.333726501E0,-7.509284363E0,-7.308402100E0
1.284793100E1,-1.664987640E0,-6.991960144E0,-7.425159302E0
1.285797400E1,-2.032623138E0,-6.502028961E0,-7.161707153E0
1.286801800E1,-2.192341003E0,-6.596781921E0,-7.215595093E0
1.287806100E1,-3.182681580E0,-8.034093018E0,-7.637717285E0
1.288810400E1,-4.578229523E0,-1.066382446E1,-5.700146484E0
1.289814700E1,-5.649701385E0,-1.422866135E1,-3.686384125E0
1.290819100E1,-7.362290039E0,-1.977058685E1,-3.201841736E0
1.291823400E1,-1.024454636E1,-2.822231140E1,5.423222351E-1
1.292827700E1,-1.170236481E1,-3.446388199E1,7.891739044E0
1.293832000E1,-9.596843262E0,-2.959959732E1,9.820927277E0
1.294836400E1,-5.649102631E0,-1.456755661E1,1.046189438E1
1.295840700E1,-2.648891602E0,-3.847748566E0,9.267528076E0
1.296845000E1,-1.394051056E0,1.039737854E0,5.629044342E0
1.297849300E1,-7.828720093E-2,2.940185852E0,2.605332184E0
1.298853700E1,1.537901917E0,2.671793976E0,1.388362885E0
1.299858000E1,2.590812378E0,8.863069153E-1,1.519789581E0
1.300862300E1,3.188818817E0,-1.291514282E0,2.245630188E0
1.301866600E1,3.414399719E0,-4.281995544E0,2.250569916E0
1.302871000E1,3.318898315E0,-7.071145477E0,1.094374237E0
1.303875300E1,3.071313171E0,-9.393266602E0,-2.656974792E-1
1.304879600E1,2.931503906E0,-1.213107330E1,-9.595046997E-1
1.305883900E1,2.741399231E0,-1.502680161E1,-1.459165649E0
1.306888300E1,1.736389160E0,-1.643671967E1,-1.490151215E0
1.307892600E1,4.668791199E-1,-1.511960861E1,2.993774414E-1
1.308896900E1,-1.793270874E-1,-1.212508575E1,2.037113800E0
1.309901200E1,-6.057902527E-1,-9.498048706E0,1.761836243E0
1.310905600E1,-8.991801453E-1,-8.078101501E0,1.013093262E0
1.311909900E1,-1.125808868E0,-7.344028015E0,1.148262177E0
1.312914200E1,-1.294208679E0,-7.303013306E0,1.514550476E0
1.313918500E1,-1.213676147E0,-7.463479614E0,8.472381592E-1
1.314922900E1,-9.225315857E-1,-7.320377197E0,-5.959107971E-1
1.315927200E1,-5.242098999E-1,-7.236701202E0,-1.179846497E0
1.316931500E1,-1.535806274E-1,-7.361242218E0,-9.220825195E-1
1.317935800E1,3.125500488E-1,-7.851323090E0,-4.499642944E-1
1.318940200E1,9.282197571E-1,-8.800499268E0,-9.505233765E-2
1.319944500E1,1.373244324E0,-9.821975098E0,-2.125579834E-1
1.320948800E1,1.976190491E0,-1.090392517E1,-2.689906311E-1
1.321953150E1,2.735411682E0,-1.175864777E1,-2.305206299E-2
1.322957550E1,3.318598938E0,-1.171628586E1,4.719685364E-1
1.323961850E1,3.329825592E0,-1.126198059E1,1.024918671E0
1.324966150E1,2.569257202E0,-1.018601807E1,7.421566772E-1
1.325970450E1,1.364861755E0,-8.832682343E0,1.010398865E-1
1.326974850E1,1.019380188E-1,-7.906707916E0,-2.315684509E-1
1.327979150E1,-8.773255920E-1,-7.404053192E0,-1.796264648E-2
1.328983450E1,-1.465901642E0,-7.228168945E0,4.659809875E-1
1.329987750E1,-1.734742584E0,-7.423812103E0,1.042132874E0
1.330992150E1,-1.819167023E0,-7.882009277E0,1.531614990E0
1.331996450E1,-1.778451691E0,-8.596623230E0,1.790277100E0
1.333000750E1,-1.582060089E0,-9.307345276E0,1.756597137E0
1.334005050E1,-1.138682098E0,-9.868528290E0,1.379231873E0
1.335009450E1,-4.815486145E-1,-1.011551468E1,7.738906860E-1
1.336013750E1,2.986289978E-1,-1.040680893E1,3.359014893E-1
1.337018050E1,1.003064117E0,-1.087189178E1,1.047821045E-1
1.338022350E1,1.457369385E0,-1.146720383E1,2.005828857E-2
1.339026750E1,1.510059814E0,-1.208616669E1,7.259902954E-2
1.340031050E1,1.238524475E0,-1.268043091E1,5.388793945E-2
1.341035350E1,9.583071899E-1,-1.302785843E1,-8.487350464E-2
1.342039650E1,8.264314270E-1,-1.293130920E1,-3.671864319E-1
1.343044050E1,9.801617432E-1,-1.260004807E1,-7.206015015E-1
1.344048350E1,1.426683197E0,-1.225426712E1,-1.064885559E0
1.345052650E1,1.851799164E0,-1.180789536E1,-1.337917786E0
1.346056950E1,2.163750458E0,-1.145313309E1,-1.412762146E0
1.347061350E1,2.366578674E0,-1.149938690E1,-1.506317596E0
1.348065650E1,2.615361328E0,-1.189681046E1,-1.612746277E0
1.349069950E1,3.379073181E0,-1.277877640E1,-1.218765564E0
1.350074250E1,4.377946014E0,-1.447250427E1,3.941304016E-1
1.351078650E1,5.427713013E0,-1.638283173E1,2.768492889E0
1.352082950E1,6.359824677E0,-1.743574219E1,4.474345551E0
1.353087250E1,6.608607330E0,-1.715507584E1,5.418881378E0
1.354091550E1,5.602998505E0,-1.561298264E1,4.663402405E0
1.355095950E1,3.316503296E0,-1.349833008E1,1.952240295E0
1.356100250E1,2.260299683E-1,-1.090138046E1,-1.025367737E-1
1.357104550E1,-2.575394440E0,-9.012009430E0,-6.201603699E-1
1.358108850E1,-4.452490997E0,-9.002279663E0,-4.544549561E-1
1.359113250E1,-5.182373199E0,-1.061382843E1,3.806584167E-1
1.360117550E1,-4.515959015E0,-1.296738419E1,2.247725830E0
1.361121850E1,-3.624562683E0,-1.487816071E1,3.696562958E0
1.362126150E1,-3.538491669E0,-1.592074265E1,5.166057129E0
1.363130550E1,-4.558769989E0,-1.609019028E1,5.789061584E0
1.364134850E1,-5.998625793E0,-1.603465576E1,6.600973206E0
1.365139150E1,-6.181695099E0,-1.536794220E1,9.276659088E0
1.366143450E1,-5.183121643E0,-1.319296509E1,8.979526978E0
1.367147850E1,-4.295168152E0,-1.009904892E1,2.697690125E0
1.368152150E1,-2.639161835E0,-7.977061615E0,-2.967279510E0
1.369156450E1,-4.273612976E-1,-7.616461487E0,-4.174668732E0
1.370160750E1,1.693877563E0,-8.223000183E0,-2.494861908E0
1.371165150E1,2.934048615E0,-8.510252838E0,-1.973196716E0
1.372169450E1,2.977009277E0,-7.858508148E0,-1.079405365E0
1.373173750E1,2.193837891E0,-6.416107635E0,-1.137634277E-1
1.374178050E1,1.189576263E0,-5.114115143E0,2.821632385E-1
1.375182450E1,2.965333557E-1,-4.291575623E0,-8.652008057E-2
1.376186750E1,-4.396357727E-1,-4.358935547E0,-9.663903809E-1
1.377191050E1,-9.789642334E-1,-4.853806458E0,-1.191522217E0
1.378195450E1,-1.478176117E0,-5.505401459E0,-8.411009216E-1
1.379199750E1,-2.073039093E0,-6.079607391E0,-2.627037048E-1
1.380204050E1,-2.759661255E0,-5.954317932E0,7.649093628E-2
1.381208350E1,-3.218307495E0,-5.579048309E0,2.457888794E-1
1.382212750E1,-3.348536682E0,-5.070855103E0,4.532574463E-1
1.383217050E1,-3.244503021E0,-4.657414856E0,-1.517843628E-1
1.384221350E1,-3.065325623E0,-4.235142975E0,-1.017284546E0
1.385225650E1,-2.971620483E0,-3.605402527E0,-1.316961365E0
1.386230050E1,-2.855012970E0,-2.631228333E0,-1.314566345E0
1.387234350E1,-2.509681091E0,-1.490151215E0,-1.264869690E0
1.388238650E1,-1.863325195E0,-5.442681885E-1,-1.609153748E0
1.389242950E1,-1.165177002E0,-1.591191101E-1,-2.010618896E0
1.390247350E1,-4.938230896E-1,-5.207670593E-1,-2.522704010E0
1.391251650E1,-9.759704590E-2,-1.729802856E0,-3.503015442E0
1.392255950E1,-1.809736633E-1,-3.678151245E0,-5.250032501E0
1.393260250E1,-1.300794983E-1,-6.867868195E0,-6.095175018E0
1.394264650E1,-3.103047180E-1,-1.212568451E1,-7.225324860E0
1.395268950E1,-7.174580383E-1,-1.878578476E1,-6.713838501E0
1.396273250E1,-1.228195953E0,-2.483290970E1,-6.968758392E0
1.397277550E1,-1.373543701E0,-2.607308075E1,-1.113549362E1
1.398281950E1,-1.118623810E0,-2.287393341E1,-1.236743179E1
1.399286250E1,-9.458830261E-1,-1.814691330E1,-9.808353424E0
1.400290550E1,-1.322499847E0,-1.252789810E1,-8.287366333E0
1.401294850E1,-2.153122559E0,-6.653963013E0,-7.432643738E0
1.402299250E1,-3.120860138E0,-2.253713379E0,-6.581962738E0
1.403303550E1,-3.644321594E0,2.832110596E-1,-5.480253754E0
1.404307850E1,-3.242108002E0,1.623673553E0,-4.741240540E0
1.405312150E1,-2.187251587E0,2.207758942E0,-4.513114929E0
1.406316550E1,-1.180894318E0,1.681902466E0,-4.421954498E0
1.407320850E1,-8.190966797E-1,3.124003601E-1,-5.707780609E0
